timestamp,pre_demand,post_demand,multiplier_applied,is_masked
2024-11-03 00:00:00,0.5461,0.65532,1.2,True
2024-11-03 01:00:00,0.5259,0.63108,1.2,True
2024-11-03 02:00:00,0.4977,0.59724,1.2,True
2024-11-03 03:00:00,0.4807,0.57684,1.2,True
2024-11-03 04:00:00,0.4666,0.55992,1.2,True
2024-11-03 05:00:00,0.4703,0.56436,1.2,True
2024-11-03 06:00:00,0.4942,0.4942,,False
2024-11-03 07:00:00,0.534,0.534,,False
2024-11-03 08:00:00,0.593,0.593,,False
2024-11-03 09:00:00,0.6526,0.6526,,False
2024-11-03 10:00:00,0.6933,0.6933,,False
2024-11-03 11:00:00,0.7174,0.7174,,False
2024-11-03 12:00:00,0.7409,0.7409,,False
2024-11-03 13:00:00,0.7581,0.7581,,False
2024-11-03 14:00:00,0.7703,0.7703,,False
2024-11-03 15:00:00,0.7989,0.7989,,False
2024-11-03 16:00:00,0.8436,0.8436,,False
2024-11-03 17:00:00,0.8829,0.8829,,False
2024-11-03 18:00:00,0.8574,0.8574,,False
2024-11-03 19:00:00,0.8048,0.8048,,False
2024-11-03 20:00:00,0.7472,0.7472,,False
2024-11-03 21:00:00,0.6883,0.6883,,False
2024-11-03 22:00:00,0.6245,0.6245,,False
2024-11-03 23:00:00,0.5638,0.5638,,False
2024-11-04 00:00:00,0.5553,0.66636,1.2,True
2024-11-04 01:00:00,0.5416,0.6499199999999999,1.2,True
2024-11-04 02:00:00,0.5195,0.6234,1.2,True
2024-11-04 03:00:00,0.5026,0.60312,1.2,True
2024-11-04 04:00:00,0.4918,0.59016,1.2,True
2024-11-04 05:00:00,0.521,0.6252,1.2,True
2024-11-04 06:00:00,0.6336,0.6336,,False
2024-11-04 07:00:00,0.7493,0.7493,,False
2024-11-04 08:00:00,0.813,0.813,,False
2024-11-04 09:00:00,0.8446,0.8446,,False
2024-11-04 10:00:00,0.8527,0.8527,,False
2024-11-04 11:00:00,0.8512,0.8512,,False
2024-11-04 12:00:00,0.8609,0.8609,,False
2024-11-04 13:00:00,0.8512,0.8512,,False
2024-11-04 14:00:00,0.8322,0.8322,,False
2024-11-04 15:00:00,0.8386,0.8386,,False
2024-11-04 16:00:00,0.886,0.886,,False
2024-11-04 17:00:00,0.9317,0.9317,,False
2024-11-04 18:00:00,0.9299,0.9299,,False
2024-11-04 19:00:00,0.8857,0.8857,,False
2024-11-04 20:00:00,0.8302,0.8302,,False
2024-11-04 21:00:00,0.7508,0.7508,,False
2024-11-04 22:00:00,0.6706,0.6706,,False
2024-11-04 23:00:00,0.6053,0.6053,,False
2024-11-05 00:00:00,0.5857,0.70284,1.2,True
2024-11-05 01:00:00,0.57,0.6839999999999999,1.2,True
2024-11-05 02:00:00,0.5483,0.65796,1.2,True
2024-11-05 03:00:00,0.5269,0.6322800000000001,1.2,True
2024-11-05 04:00:00,0.5169,0.62028,1.2,True
2024-11-05 05:00:00,0.5418,0.65016,1.2,True
2024-11-05 06:00:00,0.6498,0.6498,,False
2024-11-05 07:00:00,0.7572,0.7572,,False
2024-11-05 08:00:00,0.8276,0.8276,,False
2024-11-05 09:00:00,0.8522,0.8522,,False
2024-11-05 10:00:00,0.8397,0.8397,,False
2024-11-05 11:00:00,0.8402,0.8402,,False
2024-11-05 12:00:00,0.8423,0.8423,,False
2024-11-05 13:00:00,0.8429,0.8429,,False
2024-11-05 14:00:00,0.827,0.827,,False
2024-11-05 15:00:00,0.8491,0.8491,,False
2024-11-05 16:00:00,0.8949,0.8949,,False
2024-11-05 17:00:00,0.9266,0.9266,,False
2024-11-05 18:00:00,0.9108,0.9108,,False
2024-11-05 19:00:00,0.8669,0.8669,,False
2024-11-05 20:00:00,0.8147,0.8147,,False
2024-11-05 21:00:00,0.7487,0.7487,,False
2024-11-05 22:00:00,0.677,0.677,,False
2024-11-05 23:00:00,0.6069,0.6069,,False
2024-11-06 00:00:00,0.5898,0.70776,1.2,True
2024-11-06 01:00:00,0.5748,0.6897599999999999,1.2,True
2024-11-06 02:00:00,0.5477,0.6572399999999999,1.2,True
2024-11-06 03:00:00,0.5243,0.6291599999999999,1.2,True
2024-11-06 04:00:00,0.5179,0.62148,1.2,True
2024-11-06 05:00:00,0.5445,0.6534,1.2,True
2024-11-06 06:00:00,0.6535,0.6535,,False
2024-11-06 07:00:00,0.7598,0.7598,,False
2024-11-06 08:00:00,0.8148,0.8148,,False
2024-11-06 09:00:00,0.834,0.834,,False
2024-11-06 10:00:00,0.8331,0.8331,,False
2024-11-06 11:00:00,0.837,0.837,,False
2024-11-06 12:00:00,0.8441,0.8441,,False
2024-11-06 13:00:00,0.8427,0.8427,,False
2024-11-06 14:00:00,0.8356,0.8356,,False
2024-11-06 15:00:00,0.8465,0.8465,,False
2024-11-06 16:00:00,0.8926,0.8926,,False
2024-11-06 17:00:00,0.9274,0.9274,,False
2024-11-06 18:00:00,0.923,0.923,,False
2024-11-06 19:00:00,0.8883,0.8883,,False
2024-11-06 20:00:00,0.8337,0.8337,,False
2024-11-06 21:00:00,0.7633,0.7633,,False
2024-11-06 22:00:00,0.6812,0.6812,,False
2024-11-06 23:00:00,0.609,0.609,,False
2024-11-07 00:00:00,0.5832,0.69984,1.2,True
2024-11-07 01:00:00,0.5616,0.67392,1.2,True
2024-11-07 02:00:00,0.5414,0.6496799999999999,1.2,True
2024-11-07 03:00:00,0.5209,0.62508,1.2,True
2024-11-07 04:00:00,0.5108,0.6129600000000001,1.2,True
2024-11-07 05:00:00,0.5338,0.64056,1.2,True
2024-11-07 06:00:00,0.6343,0.6343,,False
2024-11-07 07:00:00,0.7417,0.7417,,False
2024-11-07 08:00:00,0.7978,0.7978,,False
2024-11-07 09:00:00,0.8189,0.8189,,False
2024-11-07 10:00:00,0.8178,0.8178,,False
2024-11-07 11:00:00,0.8221,0.8221,,False
2024-11-07 12:00:00,0.829,0.829,,False
2024-11-07 13:00:00,0.8322,0.8322,,False
2024-11-07 14:00:00,0.8297,0.8297,,False
2024-11-07 15:00:00,0.8508,0.8508,,False
2024-11-07 16:00:00,0.9001,0.9001,,False
2024-11-07 17:00:00,0.9138,0.9138,,False
2024-11-07 18:00:00,0.9036,0.9036,,False
2024-11-07 19:00:00,0.8653,0.8653,,False
2024-11-07 20:00:00,0.8152,0.8152,,False
2024-11-07 21:00:00,0.7411,0.7411,,False
2024-11-07 22:00:00,0.6686,0.6686,,False
2024-11-07 23:00:00,0.6011,0.6011,,False
2024-11-08 00:00:00,0.5838,0.70056,1.2,True
2024-11-08 01:00:00,0.5649,0.6778799999999999,1.2,True
2024-11-08 02:00:00,0.5377,0.6452399999999999,1.2,True
2024-11-08 03:00:00,0.5198,0.62376,1.2,True
2024-11-08 04:00:00,0.5165,0.6197999999999999,1.2,True
2024-11-08 05:00:00,0.5367,0.64404,1.2,True
2024-11-08 06:00:00,0.642,0.642,,False
2024-11-08 07:00:00,0.7424,0.7424,,False
2024-11-08 08:00:00,0.8066,0.8066,,False
2024-11-08 09:00:00,0.8354,0.8354,,False
2024-11-08 10:00:00,0.8321,0.8321,,False
2024-11-08 11:00:00,0.8419,0.8419,,False
2024-11-08 12:00:00,0.8511,0.8511,,False
2024-11-08 13:00:00,0.838,0.838,,False
2024-11-08 14:00:00,0.8422,0.8422,,False
2024-11-08 15:00:00,0.8536,0.8536,,False
2024-11-08 16:00:00,0.8947,0.8947,,False
2024-11-08 17:00:00,0.928,0.928,,False
2024-11-08 18:00:00,0.9047,0.9047,,False
2024-11-08 19:00:00,0.8598,0.8598,,False
2024-11-08 20:00:00,0.809,0.809,,False
2024-11-08 21:00:00,0.7405,0.7405,,False
2024-11-08 22:00:00,0.6759,0.6759,,False
2024-11-08 23:00:00,0.6146,0.6146,,False
2024-11-09 00:00:00,0.6005,0.7206,1.2,True
2024-11-09 01:00:00,0.5812,0.6974400000000001,1.2,True
2024-11-09 02:00:00,0.5542,0.66504,1.2,True
2024-11-09 03:00:00,0.527,0.6324,1.2,True
2024-11-09 04:00:00,0.5083,0.60996,1.2,True
2024-11-09 05:00:00,0.5135,0.6162,1.2,True
2024-11-09 06:00:00,0.5598,0.5598,,False
2024-11-09 07:00:00,0.627,0.627,,False
2024-11-09 08:00:00,0.6929,0.6929,,False
2024-11-09 09:00:00,0.7483,0.7483,,False
2024-11-09 10:00:00,0.7611,0.7611,,False
2024-11-09 11:00:00,0.7804,0.7804,,False
2024-11-09 12:00:00,0.7895,0.7895,,False
2024-11-09 13:00:00,0.7957,0.7957,,False
2024-11-09 14:00:00,0.7871,0.7871,,False
2024-11-09 15:00:00,0.7966,0.7966,,False
2024-11-09 16:00:00,0.8302,0.8302,,False
2024-11-09 17:00:00,0.8774,0.8774,,False
2024-11-09 18:00:00,0.8625,0.8625,,False
2024-11-09 19:00:00,0.8179,0.8179,,False
2024-11-09 20:00:00,0.7639,0.7639,,False
2024-11-09 21:00:00,0.7085,0.7085,,False
2024-11-09 22:00:00,0.6513,0.6513,,False
2024-11-09 23:00:00,0.5991,0.5991,,False
2024-11-10 00:00:00,0.5834,0.70008,1.2,True
2024-11-10 01:00:00,0.564,0.6768,1.2,True
2024-11-10 02:00:00,0.5356,0.64272,1.2,True
2024-11-10 03:00:00,0.5113,0.61356,1.2,True
2024-11-10 04:00:00,0.494,0.5928,1.2,True
2024-11-10 05:00:00,0.4902,0.58824,1.2,True
2024-11-10 06:00:00,0.516,0.516,,False
2024-11-10 07:00:00,0.5604,0.5604,,False
2024-11-10 08:00:00,0.6219,0.6219,,False
2024-11-10 09:00:00,0.6775,0.6775,,False
2024-11-10 10:00:00,0.7005,0.7005,,False
2024-11-10 11:00:00,0.7137,0.7137,,False
2024-11-10 12:00:00,0.7362,0.7362,,False
2024-11-10 13:00:00,0.7467,0.7467,,False
2024-11-10 14:00:00,0.7506,0.7506,,False
2024-11-10 15:00:00,0.7744,0.7744,,False
2024-11-10 16:00:00,0.8426,0.8426,,False
2024-11-10 17:00:00,0.8767,0.8767,,False
2024-11-10 18:00:00,0.8452,0.8452,,False
2024-11-10 19:00:00,0.8026,0.8026,,False
2024-11-10 20:00:00,0.7499,0.7499,,False
2024-11-10 21:00:00,0.6783,0.6783,,False
2024-11-10 22:00:00,0.6098,0.6098,,False
2024-11-10 23:00:00,0.5489,0.5489,,False
2024-11-11 00:00:00,0.5421,0.65052,1.2,True
2024-11-11 01:00:00,0.5254,0.6304799999999999,1.2,True
2024-11-11 02:00:00,0.5114,0.6136799999999999,1.2,True
2024-11-11 03:00:00,0.5025,0.6029999999999999,1.2,True
2024-11-11 04:00:00,0.4898,0.58776,1.2,True
2024-11-11 05:00:00,0.5207,0.6248400000000001,1.2,True
2024-11-11 06:00:00,0.6279,0.6279,,False
2024-11-11 07:00:00,0.7467,0.7467,,False
2024-11-11 08:00:00,0.7979,0.7979,,False
2024-11-11 09:00:00,0.8119,0.8119,,False
2024-11-11 10:00:00,0.7806,0.7806,,False
2024-11-11 11:00:00,0.7681,0.7681,,False
2024-11-11 12:00:00,0.7739,0.7739,,False
2024-11-11 13:00:00,0.7709,0.7709,,False
2024-11-11 14:00:00,0.7941,0.7941,,False
2024-11-11 15:00:00,0.8251,0.8251,,False
2024-11-11 16:00:00,0.8972,0.8972,,False
2024-11-11 17:00:00,0.9447,0.9447,,False
2024-11-11 18:00:00,0.9354,0.9354,,False
2024-11-11 19:00:00,0.9087,0.9087,,False
2024-11-11 20:00:00,0.8485,0.8485,,False
2024-11-11 21:00:00,0.7721,0.7721,,False
2024-11-11 22:00:00,0.6891,0.6891,,False
2024-11-11 23:00:00,0.6155,0.6155,,False
2024-11-12 00:00:00,0.6061,0.72732,1.2,True
2024-11-12 01:00:00,0.5884,0.70608,1.2,True
2024-11-12 02:00:00,0.5698,0.6837599999999999,1.2,True
2024-11-12 03:00:00,0.5535,0.6642,1.2,True
2024-11-12 04:00:00,0.5451,0.65412,1.2,True
2024-11-12 05:00:00,0.5713,0.6855600000000001,1.2,True
2024-11-12 06:00:00,0.6827,0.6827,,False
2024-11-12 07:00:00,0.7967,0.7967,,False
2024-11-12 08:00:00,0.8342,0.8342,,False
2024-11-12 09:00:00,0.8354,0.8354,,False
2024-11-12 10:00:00,0.8172,0.8172,,False
2024-11-12 11:00:00,0.7993,0.7993,,False
2024-11-12 12:00:00,0.8058,0.8058,,False
2024-11-12 13:00:00,0.816,0.816,,False
2024-11-12 14:00:00,0.8302,0.8302,,False
2024-11-12 15:00:00,0.8611,0.8611,,False
2024-11-12 16:00:00,0.9129,0.9129,,False
2024-11-12 17:00:00,0.954,0.954,,False
2024-11-12 18:00:00,0.9452,0.9452,,False
2024-11-12 19:00:00,0.9065,0.9065,,False
2024-11-12 20:00:00,0.8485,0.8485,,False
2024-11-12 21:00:00,0.7786,0.7786,,False
2024-11-12 22:00:00,0.69,0.69,,False
2024-11-12 23:00:00,0.6242,0.6242,,False
2024-11-13 00:00:00,0.6022,0.72264,1.2,True
2024-11-13 01:00:00,0.588,0.7055999999999999,1.2,True
2024-11-13 02:00:00,0.5675,0.6809999999999999,1.2,True
2024-11-13 03:00:00,0.5498,0.6597599999999999,1.2,True
2024-11-13 04:00:00,0.5336,0.6403199999999999,1.2,True
2024-11-13 05:00:00,0.5686,0.6823199999999999,1.2,True
2024-11-13 06:00:00,0.6742,0.6742,,False
2024-11-13 07:00:00,0.7884,0.7884,,False
2024-11-13 08:00:00,0.8304,0.8304,,False
2024-11-13 09:00:00,0.8257,0.8257,,False
2024-11-13 10:00:00,0.7901,0.7901,,False
2024-11-13 11:00:00,0.7707,0.7707,,False
2024-11-13 12:00:00,0.7809,0.7809,,False
2024-11-13 13:00:00,0.7855,0.7855,,False
2024-11-13 14:00:00,0.7996,0.7996,,False
2024-11-13 15:00:00,0.8453,0.8453,,False
2024-11-13 16:00:00,0.9192,0.9192,,False
2024-11-13 17:00:00,0.9529,0.9529,,False
2024-11-13 18:00:00,0.9453,0.9453,,False
2024-11-13 19:00:00,0.9122,0.9122,,False
2024-11-13 20:00:00,0.8487,0.8487,,False
2024-11-13 21:00:00,0.7715,0.7715,,False
2024-11-13 22:00:00,0.6906,0.6906,,False
2024-11-13 23:00:00,0.6185,0.6185,,False
2024-11-14 00:00:00,0.603,0.7235999999999999,1.2,True
2024-11-14 01:00:00,0.5885,0.7062,1.2,True
2024-11-14 02:00:00,0.5723,0.68676,1.2,True
2024-11-14 03:00:00,0.5468,0.65616,1.2,True
2024-11-14 04:00:00,0.5324,0.63888,1.2,True
2024-11-14 05:00:00,0.5646,0.67752,1.2,True
2024-11-14 06:00:00,0.6746,0.6746,,False
2024-11-14 07:00:00,0.7877,0.7877,,False
2024-11-14 08:00:00,0.8337,0.8337,,False
2024-11-14 09:00:00,0.8467,0.8467,,False
2024-11-14 10:00:00,0.8208,0.8208,,False
2024-11-14 11:00:00,0.8075,0.8075,,False
2024-11-14 12:00:00,0.8135,0.8135,,False
2024-11-14 13:00:00,0.8178,0.8178,,False
2024-11-14 14:00:00,0.8239,0.8239,,False
2024-11-14 15:00:00,0.8531,0.8531,,False
2024-11-14 16:00:00,0.9085,0.9085,,False
2024-11-14 17:00:00,0.9459,0.9459,,False
2024-11-14 18:00:00,0.9513,0.9513,,False
2024-11-14 19:00:00,0.9207,0.9207,,False
2024-11-14 20:00:00,0.8649,0.8649,,False
2024-11-14 21:00:00,0.7881,0.7881,,False
2024-11-14 22:00:00,0.6993,0.6993,,False
2024-11-14 23:00:00,0.6301,0.6301,,False
2024-11-15 00:00:00,0.6226,0.74712,1.2,True
2024-11-15 01:00:00,0.6026,0.72312,1.2,True
2024-11-15 02:00:00,0.576,0.6911999999999999,1.2,True
2024-11-15 03:00:00,0.5551,0.66612,1.2,True
2024-11-15 04:00:00,0.5437,0.6524399999999999,1.2,True
2024-11-15 05:00:00,0.5655,0.6786,1.2,True
2024-11-15 06:00:00,0.6672,0.6672,,False
2024-11-15 07:00:00,0.7795,0.7795,,False
2024-11-15 08:00:00,0.8308,0.8308,,False
2024-11-15 09:00:00,0.8354,0.8354,,False
2024-11-15 10:00:00,0.8194,0.8194,,False
2024-11-15 11:00:00,0.8013,0.8013,,False
2024-11-15 12:00:00,0.7964,0.7964,,False
2024-11-15 13:00:00,0.7925,0.7925,,False
2024-11-15 14:00:00,0.7948,0.7948,,False
2024-11-15 15:00:00,0.8173,0.8173,,False
2024-11-15 16:00:00,0.8661,0.8661,,False
2024-11-15 17:00:00,0.9023,0.9023,,False
2024-11-15 18:00:00,0.8802,0.8802,,False
2024-11-15 19:00:00,0.8412,0.8412,,False
2024-11-15 20:00:00,0.7846,0.7846,,False
2024-11-15 21:00:00,0.719,0.719,,False
2024-11-15 22:00:00,0.6525,0.6525,,False
2024-11-15 23:00:00,0.591,0.591,,False
2024-11-16 00:00:00,0.5725,0.6869999999999999,1.2,True
2024-11-16 01:00:00,0.5517,0.66204,1.2,True
2024-11-16 02:00:00,0.5278,0.63336,1.2,True
2024-11-16 03:00:00,0.5051,0.60612,1.2,True
2024-11-16 04:00:00,0.4863,0.58356,1.2,True
2024-11-16 05:00:00,0.5002,0.60024,1.2,True
2024-11-16 06:00:00,0.5474,0.5474,,False
2024-11-16 07:00:00,0.6043,0.6043,,False
2024-11-16 08:00:00,0.6722,0.6722,,False
2024-11-16 09:00:00,0.717,0.717,,False
2024-11-16 10:00:00,0.7281,0.7281,,False
2024-11-16 11:00:00,0.7258,0.7258,,False
2024-11-16 12:00:00,0.7324,0.7324,,False
2024-11-16 13:00:00,0.7379,0.7379,,False
2024-11-16 14:00:00,0.7382,0.7382,,False
2024-11-16 15:00:00,0.7549,0.7549,,False
2024-11-16 16:00:00,0.8046,0.8046,,False
2024-11-16 17:00:00,0.838,0.838,,False
2024-11-16 18:00:00,0.8288,0.8288,,False
2024-11-16 19:00:00,0.7889,0.7889,,False
2024-11-16 20:00:00,0.7357,0.7357,,False
2024-11-16 21:00:00,0.6757,0.6757,,False
2024-11-16 22:00:00,0.6232,0.6232,,False
2024-11-16 23:00:00,0.5685,0.5685,,False
2024-11-17 00:00:00,0.5541,0.6649200000000001,1.2,True
2024-11-17 01:00:00,0.5341,0.64092,1.2,True
2024-11-17 02:00:00,0.5142,0.6170399999999999,1.2,True
2024-11-17 03:00:00,0.4936,0.59232,1.2,True
2024-11-17 04:00:00,0.4808,0.57696,1.2,True
2024-11-17 05:00:00,0.4899,0.58788,1.2,True
2024-11-17 06:00:00,0.512,0.512,,False
2024-11-17 07:00:00,0.5587,0.5587,,False
2024-11-17 08:00:00,0.6254,0.6254,,False
2024-11-17 09:00:00,0.6659,0.6659,,False
2024-11-17 10:00:00,0.6772,0.6772,,False
2024-11-17 11:00:00,0.6909,0.6909,,False
2024-11-17 12:00:00,0.7222,0.7222,,False
2024-11-17 13:00:00,0.7517,0.7517,,False
2024-11-17 14:00:00,0.7791,0.7791,,False
2024-11-17 15:00:00,0.8155,0.8155,,False
2024-11-17 16:00:00,0.8814,0.8814,,False
2024-11-17 17:00:00,0.9128,0.9128,,False
2024-11-17 18:00:00,0.883,0.883,,False
2024-11-17 19:00:00,0.8414,0.8414,,False
2024-11-17 20:00:00,0.7884,0.7884,,False
2024-11-17 21:00:00,0.7196,0.7196,,False
2024-11-17 22:00:00,0.6572,0.6572,,False
2024-11-17 23:00:00,0.5851,0.5851,,False
2024-11-18 00:00:00,0.5781,0.6937199999999999,1.2,True
2024-11-18 01:00:00,0.5735,0.6882,1.2,True
2024-11-18 02:00:00,0.553,0.6636000000000001,1.2,True
2024-11-18 03:00:00,0.5347,0.6416399999999999,1.2,True
2024-11-18 04:00:00,0.5301,0.63612,1.2,True
2024-11-18 05:00:00,0.5581,0.66972,1.2,True
2024-11-18 06:00:00,0.6754,0.6754,,False
2024-11-18 07:00:00,0.8083,0.8083,,False
2024-11-18 08:00:00,0.873,0.873,,False
2024-11-18 09:00:00,0.8994,0.8994,,False
2024-11-18 10:00:00,0.8981,0.8981,,False
2024-11-18 11:00:00,0.9091,0.9091,,False
2024-11-18 12:00:00,0.9173,0.9173,,False
2024-11-18 13:00:00,0.9236,0.9236,,False
2024-11-18 14:00:00,0.9346,0.9346,,False
2024-11-18 15:00:00,0.9503,0.9503,,False
2024-11-18 16:00:00,0.9955,0.9955,,False
2024-11-18 17:00:00,1.0,1.0,,False
2024-11-18 18:00:00,0.9834,0.9834,,False
2024-11-18 19:00:00,0.9432,0.9432,,False
2024-11-18 20:00:00,0.8864,0.8864,,False
2024-11-18 21:00:00,0.8011,0.8011,,False
2024-11-18 22:00:00,0.709,0.709,,False
2024-11-18 23:00:00,0.6241,0.6241,,False
2024-11-19 00:00:00,0.6102,0.7322399999999999,1.2,True
2024-11-19 01:00:00,0.5989,0.71868,1.2,True
2024-11-19 02:00:00,0.5794,0.69528,1.2,True
2024-11-19 03:00:00,0.561,0.6732,1.2,True
2024-11-19 04:00:00,0.5527,0.6632399999999999,1.2,True
2024-11-19 05:00:00,0.572,0.6863999999999999,1.2,True
2024-11-19 06:00:00,0.704,0.704,,False
2024-11-19 07:00:00,0.8332,0.8332,,False
2024-11-19 08:00:00,0.903,0.903,,False
2024-11-19 09:00:00,0.9474,0.9474,,False
2024-11-19 10:00:00,0.954,0.954,,False
2024-11-19 11:00:00,0.9595,0.9595,,False
2024-11-19 12:00:00,0.9601,0.9601,,False
2024-11-19 13:00:00,0.9599,0.9599,,False
2024-11-19 14:00:00,0.9456,0.9456,,False
2024-11-19 15:00:00,0.9619,0.9619,,False
2024-11-19 16:00:00,0.9935,0.9935,,False
2024-11-19 17:00:00,1.0,1.0,,False
2024-11-19 18:00:00,1.0,1.0,,False
2024-11-19 19:00:00,0.9765,0.9765,,False
2024-11-19 20:00:00,0.9067,0.9067,,False
2024-11-19 21:00:00,0.826,0.826,,False
2024-11-19 22:00:00,0.7275,0.7275,,False
2024-11-19 23:00:00,0.6435,0.6435,,False
2024-11-20 00:00:00,0.6431,0.77172,1.2,True
2024-11-20 01:00:00,0.6353,0.7623599999999999,1.2,True
2024-11-20 02:00:00,0.615,0.738,1.2,True
2024-11-20 03:00:00,0.6043,0.7251599999999999,1.2,True
2024-11-20 04:00:00,0.5894,0.70728,1.2,True
2024-11-20 05:00:00,0.6126,0.73512,1.2,True
2024-11-20 06:00:00,0.7322,0.7322,,False
2024-11-20 07:00:00,0.8608,0.8608,,False
2024-11-20 08:00:00,0.9155,0.9155,,False
2024-11-20 09:00:00,0.9262,0.9262,,False
2024-11-20 10:00:00,0.8988,0.8988,,False
2024-11-20 11:00:00,0.8847,0.8847,,False
2024-11-20 12:00:00,0.8742,0.8742,,False
2024-11-20 13:00:00,0.8728,0.8728,,False
2024-11-20 14:00:00,0.8872,0.8872,,False
2024-11-20 15:00:00,0.9413,0.9413,,False
2024-11-20 16:00:00,1.0,1.0,,False
2024-11-20 17:00:00,1.0,1.0,,False
2024-11-20 18:00:00,1.0,1.0,,False
2024-11-20 19:00:00,1.0,1.0,,False
2024-11-20 20:00:00,0.9731,0.9731,,False
2024-11-20 21:00:00,0.8766,0.8766,,False
2024-11-20 22:00:00,0.7826,0.7826,,False
2024-11-20 23:00:00,0.7074,0.7074,,False
2024-11-21 00:00:00,0.6942,0.83304,1.2,True
2024-11-21 01:00:00,0.6766,0.81192,1.2,True
2024-11-21 02:00:00,0.6575,0.7889999999999999,1.2,True
2024-11-21 03:00:00,0.6415,0.7697999999999999,1.2,True
2024-11-21 04:00:00,0.6371,0.76452,1.2,True
2024-11-21 05:00:00,0.654,0.7848,1.2,True
2024-11-21 06:00:00,0.7773,0.7773,,False
2024-11-21 07:00:00,0.9056,0.9056,,False
2024-11-21 08:00:00,0.9775,0.9775,,False
2024-11-21 09:00:00,1.0,1.0,,False
2024-11-21 10:00:00,0.9929,0.9929,,False
2024-11-21 11:00:00,0.9803,0.9803,,False
2024-11-21 12:00:00,0.9472,0.9472,,False
2024-11-21 13:00:00,0.936,0.936,,False
2024-11-21 14:00:00,0.9409,0.9409,,False
2024-11-21 15:00:00,0.9765,0.9765,,False
2024-11-21 16:00:00,1.0,1.0,,False
2024-11-21 17:00:00,1.0,1.0,,False
2024-11-21 18:00:00,1.0,1.0,,False
2024-11-21 19:00:00,1.0,1.0,,False
2024-11-21 20:00:00,0.9535,0.9535,,False
2024-11-21 21:00:00,0.8578,0.8578,,False
2024-11-21 22:00:00,0.7543,0.7543,,False
2024-11-21 23:00:00,0.6733,0.6733,,False
2024-11-22 00:00:00,0.664,0.7968000000000001,1.2,True
2024-11-22 01:00:00,0.6487,0.77844,1.2,True
2024-11-22 02:00:00,0.6241,0.7489199999999999,1.2,True
2024-11-22 03:00:00,0.6059,0.72708,1.2,True
2024-11-22 04:00:00,0.5907,0.70884,1.2,True
2024-11-22 05:00:00,0.6076,0.72912,1.2,True
2024-11-22 06:00:00,0.7262,0.7262,,False
2024-11-22 07:00:00,0.8525,0.8525,,False
2024-11-22 08:00:00,0.9166,0.9166,,False
2024-11-22 09:00:00,0.9344,0.9344,,False
2024-11-22 10:00:00,0.9127,0.9127,,False
2024-11-22 11:00:00,0.8827,0.8827,,False
2024-11-22 12:00:00,0.876,0.876,,False
2024-11-22 13:00:00,0.8779,0.8779,,False
2024-11-22 14:00:00,0.9039,0.9039,,False
2024-11-22 15:00:00,0.945,0.945,,False
2024-11-22 16:00:00,1.0,1.0,,False
2024-11-22 17:00:00,1.0,1.0,,False
2024-11-22 18:00:00,1.0,1.0,,False
2024-11-22 19:00:00,0.9837,0.9837,,False
2024-11-22 20:00:00,0.9319,0.9319,,False
2024-11-22 21:00:00,0.8486,0.8486,,False
2024-11-22 22:00:00,0.7731,0.7731,,False
2024-11-22 23:00:00,0.6936,0.6936,,False
2024-11-23 00:00:00,0.6798,0.8157599999999999,1.2,True
2024-11-23 01:00:00,0.66,0.792,1.2,True
2024-11-23 02:00:00,0.6235,0.7482000000000001,1.2,True
2024-11-23 03:00:00,0.5859,0.7030799999999999,1.2,True
2024-11-23 04:00:00,0.5501,0.66012,1.2,True
2024-11-23 05:00:00,0.5382,0.64584,1.2,True
2024-11-23 06:00:00,0.5687,0.5687,,False
2024-11-23 07:00:00,0.6149,0.6149,,False
2024-11-23 08:00:00,0.6837,0.6837,,False
2024-11-23 09:00:00,0.755,0.755,,False
2024-11-23 10:00:00,0.8003,0.8003,,False
2024-11-23 11:00:00,0.8133,0.8133,,False
2024-11-23 12:00:00,0.8236,0.8236,,False
2024-11-23 13:00:00,0.814,0.814,,False
2024-11-23 14:00:00,0.8071,0.8071,,False
2024-11-23 15:00:00,0.8232,0.8232,,False
2024-11-23 16:00:00,0.8445,0.8445,,False
2024-11-23 17:00:00,0.855,0.855,,False
2024-11-23 18:00:00,0.8395,0.8395,,False
2024-11-23 19:00:00,0.788,0.788,,False
2024-11-23 20:00:00,0.7299,0.7299,,False
2024-11-23 21:00:00,0.6622,0.6622,,False
2024-11-23 22:00:00,0.593,0.593,,False
2024-11-23 23:00:00,0.5344,0.5344,,False
2024-11-24 00:00:00,0.5197,0.6236400000000001,1.2,True
2024-11-24 01:00:00,0.5117,0.61404,1.2,True
2024-11-24 02:00:00,0.4726,0.56712,1.2,True
2024-11-24 03:00:00,0.4495,0.5394,1.2,True
2024-11-24 04:00:00,0.4323,0.51876,1.2,True
2024-11-24 05:00:00,0.4244,0.50928,1.2,True
2024-11-24 06:00:00,0.465,0.465,,False
2024-11-24 07:00:00,0.5202,0.5202,,False
2024-11-24 08:00:00,0.5892,0.5892,,False
2024-11-24 09:00:00,0.6489,0.6489,,False
2024-11-24 10:00:00,0.68,0.68,,False
2024-11-24 11:00:00,0.7031,0.7031,,False
2024-11-24 12:00:00,0.7193,0.7193,,False
2024-11-24 13:00:00,0.723,0.723,,False
2024-11-24 14:00:00,0.7395,0.7395,,False
2024-11-24 15:00:00,0.7607,0.7607,,False
