data_collection_log_timestamp,SSEN-2503607020,SSEN-2506608140,SSEN-2509015020,SSEN-2518012120,SSEN-2521012110,SSEN-2522012150,SSEN-2803012140,SSEN-7900001010,SSEN-7900004087,SSEN-7991001005,SSEN-8034001010,SSEN-8079001005,SSEN-8103001005,SSEN-8184001005,SSEN-8184001020
2024-06-09 07:00:00+00:00,3657,15384,8048.5,7574,19605.5,15511,18012,21370,11522.5,5611,4664,245.5,6749.5,13201.5,12789.5
2024-06-09 08:00:00+00:00,3184.5,19678.5,13772.5,8339.5,23137,17715,19882,18470,13945,7199,6928.5,355,7801,15457,14568.5
2024-06-09 09:00:00+00:00,1167.5,23801.5,6984.5,10419.5,27949,22398.5,25991,18397.5,16872.5,9104.5,7981,531,11440,18654.5,16469.5
2024-06-09 10:00:00+00:00,1974,24478,7804,10836.5,27731.5,23467,30345,25941,21329.5,10851.5,8041.5,649.5,15280.5,22212.5,19743.5
2024-06-09 11:00:00+00:00,1456.5,24933,8914.5,12942,25487,23974.5,26495.5,30045,21482,9354.5,5647,1009.5,13383.5,24785,28266.5
2024-06-09 12:00:00+00:00,1287,25857.5,4468.5,14443,24543.5,24268,28956.5,39666.5,22846,10168,7230,529,13549,26669.5,32386
2024-06-09 13:00:00+00:00,1283,26886,5228,15569,24279.5,25400,28969,33029.5,21832,11227.5,8957,470,14610.5,23375,28417.5
2024-06-09 14:00:00+00:00,3036.5,25758,5760.5,12855,28072.5,20117,30533,27804,21754,12290,10146.5,1156,13149,24197.5,27767.5
2024-06-09 15:00:00+00:00,2431,26415,6704,15474,28682,19362.5,31282.5,24776.5,22087.5,9835.5,8309,1163.5,12188,26325,28232.5
2024-06-09 16:00:00+00:00,1839,30581.5,7608,14213.5,28613,26353,31090,22984,20710.5,10258.5,7576,711.5,12694.5,26971,31489
2024-06-09 17:00:00+00:00,1863,31134.5,7308.5,17133.5,30390.5,28707.5,35851.5,31536,19159,11882.5,7967.5,1615,16895.5,28941.5,31630.5
2024-06-09 18:00:00+00:00,1639.5,34912.5,10292,15880.5,32200.5,32442.5,35470.5,38782.5,21052,13029,8595.5,1701.5,19339,30034,40575
2024-06-09 19:00:00+00:00,2325.5,30928,14425.5,16122,27867,33952.5,32844,34590,27776.5,14965,10590.5,634.5,15060,34544.5,41429
2024-06-09 20:00:00+00:00,2487.5,34905,9242,15752.5,29937.5,34017.5,32263,40273,25675,11224,9630.5,629.5,10783.5,33784,38966.5
2024-06-09 21:00:00+00:00,2471.5,31221,6501.5,13748,25953,31634.5,29545,32781.5,23340,14117.5,7785,578.5,12068.5,30222.5,32214
2024-06-09 22:00:00+00:00,3353,28884.5,6748,13048.5,24453.5,30614.5,31411,32606.5,27826,10938.5,8326,853.5,12927.5,27404.5,28574
2024-06-09 23:00:00+00:00,2179.5,22712.5,5581,10185,21211.5,24193,25005.5,29318,21648,10454.5,7821.5,601,15674,23127.5,24230
2024-06-10 00:00:00+00:00,1848,20087.5,3944,9090.5,17688,32680.5,18595,18491,17593,7337,6333,354,10854,17264.5,19401
2024-06-10 01:00:00+00:00,3155.5,16792,8460.5,8979,19814.5,33057,19519,17567,14585,6107.5,4461,337,9159,16642,16031.5
2024-06-10 02:00:00+00:00,7973,13225,42787.5,6865.5,17751,31663.5,15563.5,13121.5,11386,5357.5,4156.5,293,6754,14188,14529.5
2024-06-10 03:00:00+00:00,7889,11887,22889.5,7381.5,17437,24475,15106,12955.5,10824,5316,3543,238.5,7122,12427.5,13329
2024-06-10 04:00:00+00:00,5680.5,12386.5,10695.5,6528,16505,21878,14628,19436.5,10626,4778,3471.5,339,6857,11819.5,12180.5
2024-06-10 05:00:00+00:00,3415.5,12367.5,6348,6089.5,17588.5,19735,13469.5,22194,10398,5207,3442.5,344,6935,11724.5,12234.5
2024-06-10 06:00:00+00:00,2403,16283,11862,6650,22493,18836,14107,35189,10432.5,5628.5,4469.5,298.5,8916.5,12355.5,13218.5
2024-06-10 07:00:00+00:00,3994,19980,18626.5,8535.5,22663.5,24426,19863.5,33173.5,12247,6981.5,5727.5,440,10536.5,19512,17481
2024-06-10 08:00:00+00:00,3084.5,24467,14382,8403,23574,27802.5,21078.5,30719,15319.5,11329,7135,539.5,11852.5,22912,22490.5
2024-06-10 09:00:00+00:00,2002.5,27531,5710,7390.5,19249.5,25058,21300,23296,18446,10937.5,7870,543.5,10940.5,23379,25015.5
2024-06-10 10:00:00+00:00,1500.5,27767.5,5958.5,9151.5,21582.5,26431.5,21214,21766.5,16853,12820,8774.5,401.5,11300.5,25943,26288.5
2024-06-10 11:00:00+00:00,2808,24504.5,4992,10272.5,23055,24282,19515.5,26657.5,17005,13572,7480,680.5,10375.5,26984,29749.5
2024-06-10 12:00:00+00:00,3177,24213,4189.5,9535.5,25073.5,24845,20638.5,32677,18556,13272,6023.5,907,10733,28535.5,35048.5
2024-06-10 13:00:00+00:00,2740,24754.5,4146.5,10674.5,23304.5,23841,21441.5,31064.5,19466,12746,6770,489,12636.5,30034,36556
2024-06-10 14:00:00+00:00,1479.5,22972,3999.5,10101,21455.5,24824,17535,27269,20351,10040.5,9115.5,360,11095.5,26684,32802.5
2024-06-10 15:00:00+00:00,2346.5,23010.5,5073.5,10685,24410,23590.5,20544.5,23145.5,17573.5,9911,5870.5,395,10490,29515,33729.5
2024-06-10 16:00:00+00:00,2336,23339.5,5213.5,10983.5,25776.5,20513.5,21415,22399.5,17156.5,10075,5594,416,10584.5,27861,31188
2024-06-10 17:00:00+00:00,2249,25873,6260,13177,26503,27249.5,23842.5,26626.5,19964.5,11120,8450,517.5,12700.5,27431,32082
2024-06-10 18:00:00+00:00,1866,27597,7959,11838.5,25399,31468.5,31304,34925,22519.5,12992,9218,788,17935.5,32278,31472
2024-06-10 19:00:00+00:00,1831,29270.5,8868.5,12859.5,24060.5,34216,35668,35132,28030.5,17385.5,9356.5,847,17968.5,41436.5,39263.5
2024-06-10 20:00:00+00:00,1753,34072.5,8996,13273,26386,37334.5,37600.5,36569.5,26932,15987,9804.5,968,14818.5,41286.5,38920
2024-06-10 21:00:00+00:00,1722.5,29727.5,7466.5,14539,27781,37952,37781,38317,24777.5,14279.5,8530.5,1058.5,12195.5,34295,33459.5
2024-06-10 22:00:00+00:00,1387.5,28845.5,7324,11835,29494.5,36834.5,35219,33411,28366,15344,7593.5,662,14421.5,29933.5,27358.5
2024-06-10 23:00:00+00:00,2135,24999,5282,9423.5,20704,28575.5,28637.5,30281,23071.5,11178,7751,1047.5,13654.5,23564,22863.5
2024-06-11 00:00:00+00:00,1162,22171.5,3308.5,8149,19843.5,30822.5,23064,21345.5,17221,7851.5,6807.5,990,11591,18408,18042.5
2024-06-11 01:00:00+00:00,3552.5,19384,6113.5,7448,18191.5,20909.5,24784.5,17212,14228.5,6653,5706.5,315.5,8926,15447,16441
2024-06-11 02:00:00+00:00,5442,17070,38102.5,5683,15609.5,17012,22775.5,12895.5,12166.5,5918.5,4666,282.5,7303.5,13652,14008.5
2024-06-11 03:00:00+00:00,4193,16139,16604,5379.5,14392,14589,20915,11680.5,11505.5,5304,3863,321,7218.5,12836,12948.5
2024-06-11 04:00:00+00:00,2887.5,15050.5,5794,5039,13860,15072.5,16893,17700,9940.5,5404,3980,315.5,6509.5,12146,13426.5
2024-06-11 05:00:00+00:00,1871,14894.5,7862,5402.5,15687,13618,13813.5,19432,9449,5684.5,4133,261,7927.5,11920.5,12549
2024-06-11 06:00:00+00:00,2918.5,15726,11713,7455.5,18855.5,16066.5,14717.5,33632,10714.5,6018,3943,317,9863,13399.5,13548
2024-06-11 07:00:00+00:00,3520,22270,13689.5,9479,20318,22047.5,19042,30880.5,12113,8778.5,6493.5,588,10660,18262.5,18501.5
2024-06-11 08:00:00+00:00,4204.5,21457,14766,8778.5,20442,24342.5,22857.5,33927.5,15545.5,11206.5,7288.5,588,12886,23308.5,23017
2024-06-11 09:00:00+00:00,1231,24597.5,4783.5,7018,16851.5,21476,17913,25193.5,17809.5,9630.5,7524.5,598.5,11245,22526.5,24578.5
2024-06-11 10:00:00+00:00,1835.5,23502,3731,7807.5,20737,18886,21075,23551.5,17304,11475.5,6380,519.5,10602.5,24614,27597.5
2024-06-11 11:00:00+00:00,2904,22615.5,3816.5,9233,20970.5,21592.5,21916,26468.5,16148,10579,5341,421,10582,25141.5,28591
2024-06-11 12:00:00+00:00,2261.5,23670,5677.5,9359.5,21463.5,20292.5,25644.5,28552.5,15636.5,11005.5,6245,510.5,12277,25576.5,35605
2024-06-11 13:00:00+00:00,1343,22240.5,5312,9435.5,24310.5,20950,22325,26007.5,17875.5,12191.5,8992.5,757.5,11409.5,26195,34131
2024-06-11 14:00:00+00:00,1117.5,22945.5,5671,11107,21769,18255,23614.5,19570.5,16730,9410.5,7397,422.5,12438.5,26161,32525.5
2024-06-11 15:00:00+00:00,1101,20660,4961.5,10731,23249.5,18684,20956.5,20858,17600.5,8111.5,7501,454.5,10671,25402.5,32550
2024-06-11 16:00:00+00:00,1817,21229.5,5613.5,12516,23435.5,19013,25069.5,21368,16220,9353,8027,519.5,12326.5,23583.5,31279.5
2024-06-11 17:00:00+00:00,2466,25560.5,9021.5,13515.5,26884.5,25000,30471.5,27362.5,16978.5,12032,6481,494,13548.5,24244,28834.5
2024-06-11 18:00:00+00:00,2316,30972,7097,14361.5,27239,30580.5,34854,34561,20393,13379,8205,397.5,16439.5,28727,30920.5
2024-06-11 19:00:00+00:00,1982,31245.5,7180.5,13000,26970.5,36673.5,36533.5,38162,27057,16459.5,8396.5,1153.5,16856,33180,39058.5
2024-06-11 20:00:00+00:00,2415.5,34229.5,9528,12160.5,27204,34623,36821.5,38242.5,30984,14074.5,9416.5,1472,15948,35016.5,38442
2024-06-11 21:00:00+00:00,1598.5,29807.5,10454,13008,28328.5,33230,33236.5,37821.5,29443.5,12064.5,9114.5,785,16083,30734,33778
2024-06-11 22:00:00+00:00,1697.5,31558.5,7087,12827,27433.5,31557,30214,34310,28677,11725,8107,748.5,13281.5,27294,28993.5
2024-06-11 23:00:00+00:00,1431,25703.5,4726,10262,23699.5,25445,22558.5,28663,22579,9284,10044,1027,12217.5,25362.5,21128
2024-06-12 00:00:00+00:00,1475,20344,3366.5,8166.5,20329,27473,16915,22888.5,18562,7120,6744.5,719.5,11169,17323.5,17931
2024-06-12 01:00:00+00:00,2826,16713.5,8418,7515.5,19094,21958.5,17230.5,18521.5,15650,6377.5,5621.5,320,9669,15339.5,15970
2024-06-12 02:00:00+00:00,9288.5,14235,40528.5,6309.5,15520,22191,14791.5,13895.5,13267,8349.5,3720,253,7147.5,13380,12988.5
2024-06-12 03:00:00+00:00,8154.5,12375,16897,5331,14997,16390.5,17204,13268.5,12063.5,7707,3771.5,348,6425,12476.5,13302
2024-06-12 04:00:00+00:00,5227.5,12944.5,8058.5,5657,16639.5,12591.5,16684.5,18031,11126.5,5907,3611,322,5935,12042,13105.5
2024-06-12 05:00:00+00:00,2464.5,13144.5,8693,5607.5,16449.5,13044.5,15511,19601,11647,5502.5,4266,291.5,8372.5,11716,13951.5
2024-06-12 06:00:00+00:00,2089,16981.5,11759.5,6730,18194.5,13983,16716,33591.5,11442,6647.5,3778,261,10628.5,13060,14257
2024-06-12 07:00:00+00:00,2217.5,22429,12051,8058.5,21613,19569.5,21168.5,31876,13255,8113,6207,556.5,11090,18836.5,19714.5
2024-06-12 08:00:00+00:00,1273.5,23620,16509.5,8175.5,22417,25603,20157.5,28645,18752.5,11486.5,7378.5,930.5,12098,22874.5,22413.5
2024-06-12 09:00:00+00:00,1760.5,24855.5,6450,9264,18124.5,21635,16431.5,22815.5,21296,10661,6110,886.5,10516,23282,24837.5
2024-06-12 10:00:00+00:00,3297,21667.5,7351,9451.5,19878,20372,18466,23743.5,16993,9144.5,7630.5,560.5,11212,23973,30183.5
2024-06-12 11:00:00+00:00,1899,21053.5,4991.5,8520,21141,20743.5,18636,25059.5,15446.5,9615.5,8900.5,496,11423.5,26511,29911
2024-06-12 12:00:00+00:00,3478.5,21542.5,4139,9012,23784.5,23482.5,19452,33674.5,18183,10625.5,8815,489.5,11448.5,25303.5,37215
2024-06-12 13:00:00+00:00,1597,22352,4049,9752.5,20943.5,26255.5,19548.5,34330,20367,11041,8839,367,12103.5,22333.5,38235.5
2024-06-12 14:00:00+00:00,1040,23505,3765.5,9770.5,20603,27379.5,19898.5,25042,17955,7843,6708.5,394,11635,24143.5,35292
2024-06-12 15:00:00+00:00,2991.5,21356,3797,8566.5,27310.5,24988.5,18950,22745.5,17257,8205.5,8928.5,538,11155,22778.5,33790.5
2024-06-12 16:00:00+00:00,2676.5,23867,2888,12014,26473,24367.5,22215,20991,18301.5,9972,7972.5,700,11560,22388.5,34410
2024-06-12 17:00:00+00:00,2548.5,23150.5,2766.5,12304.5,24081,31823.5,27407.5,25633,18302.5,13733,11098,502.5,15063,26260.5,35034
2024-06-12 18:00:00+00:00,3292.5,26065.5,6338.5,11816.5,25408.5,35290.5,29692.5,33808.5,20083,12221,10599,537.5,17760.5,27489.5,33052.5
2024-06-12 19:00:00+00:00,3304,30195,8138,13772,25515,36482.5,33479,35209.5,27909,16619,10724,557,14513,30507,36567
2024-06-12 20:00:00+00:00,2131.5,34202,9874.5,12085,28344,37238.5,32897,35841,27496,14883.5,10164.5,1085.5,16053,33134,40190
2024-06-12 21:00:00+00:00,4187.5,27753,9518.5,13698,25975,32324.5,34309,44397,26147,13803,9712.5,490,14266,32153.5,36945
2024-06-12 22:00:00+00:00,3694.5,26610.5,7376,11739,25713.5,29386.5,32507,35372,24716.5,14484,9528,699,12940,29367.5,32151
2024-06-12 23:00:00+00:00,3193,24549.5,5467.5,9982,21296,25262,26882.5,29197.5,21525,13441.5,8901.5,895,12918,23983,25215
2024-06-13 00:00:00+00:00,2770.5,18432,2852.5,8092.5,19182,27257,19526.5,20205.5,16653.5,8445.5,6627.5,515,9131.5,17405,19708
2024-06-13 01:00:00+00:00,4309,17577.5,5270.5,7859,18806.5,23719,18024,17794,14886,7409.5,5179,661.5,8093.5,15171.5,15856.5
2024-06-13 02:00:00+00:00,6286.5,16267,38766.5,5998,15571,18595,17330.5,12565.5,11983.5,5860,3913.5,331,6497,13470,11635
2024-06-13 03:00:00+00:00,5762.5,13650,18218,5807.5,15264,14087.5,15111,12729.5,11256.5,5083.5,3466,297,5991.5,12488.5,11087
2024-06-13 04:00:00+00:00,3744,12901.5,9761.5,5527,13970.5,13056,15141.5,16568.5,10255.5,5446,3766.5,244,6405.5,11903.5,10963
2024-06-13 05:00:00+00:00,3111.5,13554.5,8406.5,5955,15225.5,13097,14168.5,19988,10522.5,5123,4083.5,302.5,8047,11844.5,11853.5
2024-06-13 06:00:00+00:00,3082.5,15744.5,13669.5,6980,18137.5,13735.5,14088.5,29976.5,11415.5,5677,4004.5,396,10467.5,13797,13089
2024-06-13 07:00:00+00:00,2964,21681.5,14821.5,7264.5,21604.5,19052,17613.5,31186.5,12378.5,9085,5039.5,587.5,12175,18451,18834
2024-06-13 08:00:00+00:00,2725,24954,18046.5,7511.5,23771.5,25026.5,22431,32544,16289.5,13056.5,6430.5,829,10328,22509,29016
2024-06-13 09:00:00+00:00,1409.5,21164,5733,8622.5,18511.5,23969,21202,23252,18872.5,11302.5,6257,648,7858,22515.5,26253.5
2024-06-13 10:00:00+00:00,1946.5,20445,6335,9557.5,20251,22365,20207,21668,17971.5,11011,5873,1035,10105.5,23148,26724
2024-06-13 11:00:00+00:00,3055,22645.5,5813.5,10915,21499.5,21512.5,20951.5,22188.5,18081.5,13464,5446.5,676,11003,25203,31856
2024-06-13 12:00:00+00:00,1901,22760.5,8741,10582.5,20899.5,19662,19683,28184,20303,12652.5,5789.5,772.5,10918,25566,32742
2024-06-13 13:00:00+00:00,4053,22820.5,6119,10488.5,21116.5,21628.5,20557,28328.5,17684,9498,7416,976.5,10519.5,25372,32800.5
2024-06-13 14:00:00+00:00,2408,21579,4766,10941.5,23192,23923,21446.5,26419.5,16900.5,10672,7484,503,10872,24606.5,35081.5
2024-06-13 15:00:00+00:00,2495,20724,3652,8573,22051,19937.5,18583,22753.5,15489,9650.5,6598,454,12184.5,24662,29004
2024-06-13 16:00:00+00:00,3456.5,23699,3476,10150,21527,22588,22103.5,18909.5,17525.5,9990.5,7466,697,10631.5,22996.5,32304
2024-06-13 17:00:00+00:00,2033,24290.5,6769,14286,25645,24202,27507.5,23816.5,18496,11908,7344,1020,14052.5,24741.5,32324.5
2024-06-13 18:00:00+00:00,2196.5,28774.5,8732.5,15662,26037,30611,37555.5,32275,23084,13568,9146,865,15536,26391,32747
2024-06-13 19:00:00+00:00,1398.5,29509.5,9311,12988.5,24727,38769.5,36996,34909,26889,15555,9907,1154,13269,29649.5,36037
2024-06-13 20:00:00+00:00,2564,30641.5,10137,11776.5,29557.5,35336.5,36061.5,37853.5,28316.5,17245,12311.5,1136.5,15871,30441,33161
2024-06-13 21:00:00+00:00,2072.5,28005.5,7433.5,12436.5,29397,31552.5,35370.5,35786,26402.5,14698,9020,614,13656.5,29525,31019
2024-06-13 22:00:00+00:00,2250,27020,6958.5,11988,26772,27611,28577.5,29751.5,27659,13022,8072,742.5,13233.5,25131,24716
2024-06-13 23:00:00+00:00,3206,23775.5,3794,10089.5,25376.5,28129,23804.5,26451.5,26229.5,9498.5,8769.5,652,11702.5,22582,21926
2024-06-14 00:00:00+00:00,1129.5,19708.5,3220.5,8421,18979.5,28101,21153,20808.5,19305,7248,6955.5,488.5,10417,17372,18181
2024-06-14 01:00:00+00:00,3371.5,17701.5,7755,7621,17636.5,20401,27081,20279.5,17762,7695.5,6250,434,8750.5,16032,15696
2024-06-14 02:00:00+00:00,11422,16882,42130.5,6946.5,14828,16235.5,24397,14712,12998,5380.5,5457,451.5,7071.5,13617.5,13615
2024-06-14 03:00:00+00:00,7908.5,14571.5,19662,6270.5,15681,13977.5,23676.5,14099,11018.5,5238.5,4073.5,395.5,7359,12715,13002.5
2024-06-14 04:00:00+00:00,5621.5,12372,6255.5,6205,15497,13482,22201.5,17078,11094.5,5696,3700.5,405.5,6726,11733.5,12363
2024-06-14 05:00:00+00:00,2921.5,13580.5,8183,6531.5,16317.5,12763.5,15265.5,18988.5,10460,5316.5,3760,361,8341,11684.5,12905.5
2024-06-14 06:00:00+00:00,3987.5,15918,10279.5,6831.5,17067.5,15209,14165.5,27853,10966,5856,3932,398,10982.5,13094,13392
2024-06-14 07:00:00+00:00,2884,19852.5,15458.5,8178,21324.5,20922.5,18367.5,24951,13912.5,7831.5,6020.5,469.5,11278,18535.5,14613.5
2024-06-14 08:00:00+00:00,2586.5,21995.5,14801.5,8498.5,20542,27705,19852,27094.5,15675.5,9616,6895.5,433,14191,22190.5,18368.5
2024-06-14 09:00:00+00:00,2657,23173,6687.5,8520,16578.5,25232.5,20660,26997,19724,11576.5,7080.5,460,14081.5,24958,28486.5
2024-06-14 10:00:00+00:00,1185,26424,7436.5,9669.5,17483,22018,20501.5,26255,17759.5,12319.5,7406,875.5,11193.5,26036.5,24854.5
2024-06-14 11:00:00+00:00,2407,21215.5,7237,9202,20736.5,26199,20626,25796.5,18867.5,13193,7639,966,9168,24301,31410.5
2024-06-14 12:00:00+00:00,3247.5,21077.5,8272.5,10717.5,23783,25515.5,21179,31818.5,20089,12423.5,9174,556.5,13974.5,26741.5,35153.5
2024-06-14 13:00:00+00:00,2026,22159,5970.5,8528,22789,24167.5,19995,29073.5,22065.5,11651.5,6596,572.5,13818.5,28721,32418.5
2024-06-14 14:00:00+00:00,1708.5,20194,6220,9080.5,20891,23878.5,20635.5,28401,20114,10067,8046.5,482.5,15785,28395.5,33367
2024-06-14 15:00:00+00:00,4738,20064,6739,7909,21961.5,23062,19148.5,27734.5,21152.5,10481,8609,478.5,12203.5,26331.5,29569.5
2024-06-14 16:00:00+00:00,2827,22441,6691,9339,24183.5,23941.5,19647.5,23764.5,18654.5,10307,8037.5,374.5,12147,26505,26601.5
2024-06-14 17:00:00+00:00,1362,25023,8583,11241,29941.5,28111.5,24686.5,30731.5,19871.5,13908,8173,500.5,14934,26722,27566.5
2024-06-14 18:00:00+00:00,3888,30126,9222,14807.5,24332,31735,34981.5,37413,22791,12077.5,8125,767,15492.5,29130.5,30306.5
2024-06-14 19:00:00+00:00,3053,32577,9117.5,12124.5,24022.5,34490,34615.5,39632,24185.5,12721,8539.5,579.5,15609,33131.5,35985
2024-06-14 20:00:00+00:00,2757,33481,10272,13115,24205.5,37894,32050.5,34718,26571,15160,7950.5,756,17320,32123,33778.5
2024-06-14 21:00:00+00:00,1489.5,29206.5,8736,11493,27531.5,35840.5,29810.5,34122,26668.5,11220,8739.5,920,14453.5,24823.5,31530
2024-06-14 22:00:00+00:00,1624,30090,8459.5,13626,30117,32734,28742,35966,28434.5,10789,9546,1068.5,11782.5,25644,26231.5
2024-06-14 23:00:00+00:00,1124,25623,5844,11658.5,25038.5,29941.5,23780.5,30299,23769.5,8909,9085,569.5,12888.5,22794.5,20980
2024-06-15 00:00:00+00:00,1867,20669.5,4684,9642,20262,33196.5,20883.5,23366,22467.5,7703.5,6912,563,13511.5,20143.5,17821.5
2024-06-15 01:00:00+00:00,4003.5,19356,6466.5,8602.5,17409,26378,20458,22397.5,18206,7185,5779.5,359,10786,15851,15555.5
2024-06-15 02:00:00+00:00,6666.5,18754.5,39982,7128,13643.5,24328.5,17027,15314,13972.5,5941.5,4844,278,7797,13990.5,15911.5
2024-06-15 03:00:00+00:00,5365.5,14820.5,16471.5,6360,14285.5,21831.5,14731.5,14090.5,12428.5,6655,3952,321,7429,14092.5,13585
2024-06-15 04:00:00+00:00,3404.5,12836,6701,5817,14780.5,22707,13996.5,16445.5,11972.5,4986.5,3748.5,358.5,7494,12970,13087
2024-06-15 05:00:00+00:00,2212.5,11837,4411,5848.5,14756.5,20414.5,12883.5,19081.5,11780,5438,3994.5,297,7162,11732.5,13048.5
2024-06-15 06:00:00+00:00,1589,13757,9546.5,7124.5,15051.5,17650.5,12908.5,27874.5,11753.5,6498.5,3631,269.5,9253,12254.5,13523
2024-06-15 07:00:00+00:00,1633,18258.5,12746,7273,16883.5,20207.5,16179,25127,13195,6441,4196.5,373.5,9119,12865,13329
2024-06-15 08:00:00+00:00,1048.5,20993,13079,7443,22070,21477,17930.5,20758.5,15502.5,9528,5780.5,302,10634.5,16193,16606
2024-06-15 09:00:00+00:00,2314,24665,7948,11408,21694,27892,26460,21081.5,21821.5,11873,7087,472,10912.5,18690,18796
2024-06-15 10:00:00+00:00,2235.5,26436.5,8048.5,10427,25152,28646,27144,20149.5,21382.5,11323.5,7186.5,1246,13166,21211,20984.5
2024-06-15 11:00:00+00:00,2824,28932,7662.5,11757,23431.5,29049.5,27601.5,27800,23823,11439.5,8289,1090.5,15417.5,25431,25375
2024-06-15 12:00:00+00:00,4151.5,26679.5,7979,12480.5,23310.5,31000.5,30333.5,36635,24995.5,15698.5,9720.5,1837.5,16880,28917,27966.5
2024-06-15 13:00:00+00:00,1405.5,25137.5,8058,11654.5,25683.5,31415.5,27232.5,37946,21105,12245,9140,1060.5,12189.5,27872,28588
2024-06-15 14:00:00+00:00,1841.5,29215,5003.5,10557,25705,26534.5,23643,35075.5,19468,9453,8486,1356.5,11598.5,29770.5,28170.5
2024-06-15 15:00:00+00:00,1374,26483.5,4858.5,11491.5,22442,25258,25941,31674.5,19057.5,11237,10710.5,1396,11767.5,28400,27591.5
2024-06-15 16:00:00+00:00,2248,27065,6526.5,11406,24491.5,23685,25570.5,27810,19705.5,12790.5,8700,980.5,12876.5,22887.5,26975
2024-06-15 17:00:00+00:00,1409,28189,7353.5,14280,26981,26336,32047,29759.5,19718.5,12141,8459,1215,14623.5,22980,28033.5
2024-06-15 18:00:00+00:00,2717,29972.5,7383,13299,29209,28068.5,29110.5,32379,20749.5,14779,10204.5,579.5,15234.5,24852,28003
2024-06-15 19:00:00+00:00,2757,30370.5,10561.5,12330.5,30314.5,30924.5,28525.5,33917.5,22589.5,16737.5,10082.5,464.5,15951,24337.5,30565
2024-06-15 20:00:00+00:00,2087.5,34623.5,9925,13479.5,26998.5,32620,29625.5,32204.5,20876.5,13349.5,11686,1606,16267,26078,29712
2024-06-15 21:00:00+00:00,2952,30188,8398,11876,26699,30858.5,27826.5,30455,28840.5,11714.5,9529.5,1464.5,14605,24962.5,28796.5
2024-06-15 22:00:00+00:00,2620.5,27409.5,5291.5,12338.5,30781,29520.5,29002,28905.5,28031,11172.5,7625,574,15003,24213,25781
2024-06-15 23:00:00+00:00,1139.5,24087,5876,10634.5,28027,29287,25574.5,25208,24425,9059,6590,777.5,16492,20800,22369.5
2024-06-16 00:00:00+00:00,1547,22345,4684,8885.5,25627,31895,19498.5,20269,20220.5,8472,6799,552.5,14412.5,20198.5,19544
2024-06-16 01:00:00+00:00,4180.5,19453,6858.5,8150.5,21482,25079.5,20775,21852.5,17728.5,6818.5,6505,682.5,11195.5,15310,17569
2024-06-16 02:00:00+00:00,8372,15358.5,41372,6728,17207,19511,16872.5,15613,14321,6418,5755.5,353.5,9010,13334.5,15842.5
2024-06-16 03:00:00+00:00,7408.5,13695,17638,6101,16501.5,15649.5,14421.5,15396,12103.5,5617.5,3837,368,7970.5,11719,13792.5
2024-06-16 04:00:00+00:00,5539.5,12172,7977.5,5566.5,16626.5,14615,15732,18932.5,11614.5,5525,3721.5,333,6451,11540.5,12100
2024-06-16 05:00:00+00:00,3386,12211,8445,5068.5,16069,12687.5,13997.5,19104,10965,5249.5,3282,273.5,8378.5,11630,12359.5
2024-06-16 06:00:00+00:00,2516.5,13587,6524.5,5235.5,15969,13873,12437.5,27621,12173.5,5673,3563.5,331,10166.5,11760.5,12242.5
2024-06-16 07:00:00+00:00,1354,14406,10214,6552.5,17839,14786,14960.5,23657,11917.5,5969.5,4422.5,519.5,9661.5,13449.5,13359
2024-06-16 08:00:00+00:00,1216,19977,13396,8229,22154,19395,17258,20208.5,14868.5,8635,7338,550,11548,15655,14257
2024-06-16 09:00:00+00:00,1054.5,26975.5,6200.5,9279.5,24262.5,25323,23413.5,19627.5,18861.5,9349,7934,671.5,11524.5,22308.5,17307
2024-06-16 10:00:00+00:00,1028,27676.5,8665,9278.5,27273.5,24930,27054,24695,21354.5,9233,7619.5,707,14529.5,25700.5,18670
2024-06-16 11:00:00+00:00,981.5,30682.5,7482,11439.5,28266,29269.5,25131.5,26621,24704,13399.5,7605,1027,15826,26023.5,21513
2024-06-16 12:00:00+00:00,1203,25935,6897.5,14524,28044.5,28175,29287,36328,24683.5,13716,8227.5,1116,15003,30158.5,31318
2024-06-16 13:00:00+00:00,1468,28716,6606.5,10788.5,28641,24853,29353.5,32738.5,26644,10942.5,7301,432.5,12436,29033,26563
2024-06-16 14:00:00+00:00,1688,27207,9300,10662.5,30613.5,26699.5,27126.5,28609,20990,10979,7541.5,1025,12258,24317,26346.5
2024-06-16 15:00:00+00:00,1976.5,25670,6455,12460,27620.5,26137,25961,23968.5,19096,9498,6191.5,614.5,10761,26730,27313.5
2024-06-16 16:00:00+00:00,2757.5,26531,6479.5,12883,25028,26563,25890,23710.5,18649,9539.5,7873,479.5,11177.5,24488,24886.5
2024-06-16 17:00:00+00:00,1433.5,25716.5,6319.5,11823.5,26538,27514.5,26187.5,29472,19555.5,8814.5,8201.5,499,12970,23402.5,23341.5
2024-06-16 18:00:00+00:00,1210,30747,7625.5,14166.5,26024.5,31019.5,31003,39655.5,23162,12715,9587.5,599.5,16280,28108,31133.5
2024-06-16 19:00:00+00:00,1633,28322,12367,12875,24849.5,34807,33601.5,39529,25082,14631,8418,1120.5,15502.5,32522.5,33294.5
2024-06-16 20:00:00+00:00,1441,33713.5,9653,11664.5,27290.5,37113.5,27939.5,42770.5,25285.5,13808.5,7971,802,13230,32120.5,32068
