timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,is_working_day,import_price,export_price,spread,net_community,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Prosumer,6_Buyer,7_Buyer,8_Seller,9_Seller,10_Seller
05/11/2024 08:00,-0.8137,0.5813,0.866,-0.5,1,0.6623,0.3189,0.3434,0.3293,0.808,0.4837,0.1732,0.364,0.3797,0.4983,0.4386,-0.034,-0.051,-0.3319
05/11/2024 09:00,-0.8137,0.5813,0.7071,-0.7071,1,0.63,0.3043,0.3257,0.2577,0.7985,0.4336,0.1822,0.355,0.3217,0.4599,0.3255,-0.1,-0.155,-0.3196
05/11/2024 10:00,-0.8137,0.5813,0.5,-0.866,1,0.624,0.3017,0.3223,0.1874,0.7573,0.4237,0.1349,0.2631,0.2785,0.493,0.2982,-0.208,-0.278,-0.3124
05/11/2024 11:00,-0.8137,0.5813,0.2588,-0.9659,1,0.63,0.3043,0.3257,0.1466,0.7327,0.4134,0.1014,0.273,0.2208,0.5033,0.355,-0.303,-0.378,-0.3311
05/11/2024 12:00,-0.8137,0.5813,0,-1,1,0.6309,0.3046,0.3263,0.0795,0.7315,0.3321,0.0346,0.2401,0.142,0.4723,0.384,-0.356,-0.426,-0.3595
05/11/2024 13:00,-0.8137,0.5813,-0.2588,-0.9659,1,0.654,0.3151,0.3389,0.0936,0.7453,0.3257,-0.0184,0.1842,0.1121,0.5558,0.4875,-0.362,-0.362,-0.3769
05/11/2024 14:00,-0.8137,0.5813,-0.5,-0.866,1,0.7489,0.3574,0.3915,0.1432,0.7702,0.3871,0.0364,0.261,0.1608,0.4917,0.4157,-0.273,-0.256,-0.3886
05/11/2024 15:00,-0.8137,0.5813,-0.7071,-0.7071,1,0.8483,0.402,0.4463,0.2598,0.8358,0.475,0.1569,0.3671,0.2662,0.4921,0.4016,-0.125,-0.116,-0.4025
05/11/2024 16:00,-0.8137,0.5813,-0.866,-0.5,1,1,0.8326,0.1674,0.4318,0.8949,0.6095,0.3371,0.53,0.4474,0.5862,0.4465,-0.008,-0.01,-0.4204
05/11/2024 17:00,-0.8137,0.5813,-0.9659,-0.2588,1,1,0.954,0.046,0.5518,0.9266,0.7915,0.4516,0.6505,0.5142,0.7497,0.4933,0,0,-0.4326
05/11/2024 18:00,-0.8137,0.5813,-1,0,1,1,1,0,0.6562,0.9108,0.8645,0.4773,0.7015,0.6201,0.9262,0.6775,0,0,-0.4401
05/11/2024 19:00,-0.8137,0.5813,-0.9659,0.2588,1,1,0.4923,0.5077,0.6607,0.8669,0.8186,0.508,0.7135,0.7134,0.8135,0.7194,0,0,-0.433
05/11/2024 20:00,-0.8137,0.5813,-0.866,0.5,1,0.816,0.3874,0.4286,0.6578,0.8147,0.8894,0.4667,0.6775,0.7418,0.7933,0.6874,0,0,-0.4195
05/11/2024 21:00,-0.8137,0.5813,-0.7071,0.7071,1,0.63,0.3043,0.3257,0.5617,0.7487,0.7099,0.398,0.6284,0.7075,0.6969,0.5391,0,0,-0.4035
05/11/2024 22:00,-0.8137,0.5813,-0.5,0.866,1,0.594,0.2883,0.3057,0.518,0.677,0.6875,0.3269,0.6163,0.6806,0.6067,0.4942,0,0,-0.3909
05/11/2024 23:00,-0.8137,0.5813,-0.2588,0.9659,1,0.4971,0.2449,0.2522,0.4188,0.6069,0.5961,0.3147,0.4833,0.6056,0.4455,0.3826,0,0,-0.3849
06/11/2024 00:00,-0.8035,0.5952,0,1,1,0.4954,0.244,0.2514,0.3755,0.5898,0.4853,0.2657,0.3456,0.6104,0.5282,0.333,0,0,-0.3782
06/11/2024 01:00,-0.8035,0.5952,0.2588,0.9659,1,0.4949,0.244,0.2509,0.3294,0.5748,0.4352,0.191,0.3086,0.4935,0.5436,0.3258,0,0,-0.3767
06/11/2024 02:00,-0.8035,0.5952,0.5,0.866,1,0.4789,0.2366,0.2423,0.2879,0.5477,0.3711,0.1778,0.3133,0.4483,0.4062,0.3373,0,0,-0.3746
06/11/2024 03:00,-0.8035,0.5952,0.7071,0.7071,1,0.48,0.2371,0.2429,0.2637,0.5243,0.3074,0.1899,0.335,0.3538,0.3672,0.3558,0,0,-0.3709
06/11/2024 04:00,-0.8035,0.5952,0.866,0.5,1,0.4954,0.244,0.2514,0.2334,0.5179,0.2924,0.1686,0.2851,0.2913,0.3557,0.332,0,0,-0.3636
06/11/2024 05:00,-0.8035,0.5952,0.9659,0.2588,1,0.57,0.2774,0.2926,0.2436,0.5445,0.3183,0.1542,0.2737,0.2881,0.3086,0.4413,0,0,-0.3635
06/11/2024 06:00,-0.8035,0.5952,1,0,1,0.564,0.2749,0.2891,0.2742,0.6535,0.3546,0.154,0.3736,0.2695,0.3099,0.5039,0,0,-0.3664
06/11/2024 07:00,-0.8035,0.5952,0.9659,-0.2588,1,0.678,0.3257,0.3523,0.3706,0.7589,0.5091,0.2343,0.4598,0.4027,0.4716,0.4545,-0.001,0,-0.3693
06/11/2024 08:00,-0.8035,0.5952,0.866,-0.5,1,0.7297,0.3489,0.3808,0.3794,0.7892,0.5442,0.1758,0.4929,0.4859,0.4868,0.4611,-0.036,-0.026,-0.3716
06/11/2024 09:00,-0.8035,0.5952,0.7071,-0.7071,1,0.72,0.3446,0.3754,0.2818,0.7727,0.4507,0.1772,0.3708,0.3556,0.4439,0.3531,-0.078,-0.064,-0.3658
06/11/2024 10:00,-0.8035,0.5952,0.5,-0.866,1,0.696,0.3337,0.3623,0.2499,0.7347,0.4769,0.1872,0.2697,0.3236,0.5133,0.2975,-0.118,-0.13,-0.3628
06/11/2024 11:00,-0.8035,0.5952,0.2588,-0.9659,1,0.6623,0.3189,0.3434,0.2176,0.7191,0.5028,0.1182,0.2828,0.3513,0.4457,0.3481,-0.178,-0.23,-0.3718
06/11/2024 12:00,-0.8035,0.5952,0,-1,1,0.648,0.3123,0.3357,0.2544,0.7365,0.4623,0.1797,0.3503,0.3465,0.4596,0.5008,-0.196,-0.241,-0.3785
06/11/2024 13:00,-0.8035,0.5952,-0.2588,-0.9659,1,0.7229,0.346,0.3769,0.3263,0.7638,0.5887,0.2299,0.403,0.3903,0.51,0.5081,-0.162,-0.187,-0.3777
06/11/2024 14:00,-0.8035,0.5952,-0.5,-0.866,1,0.768,0.366,0.402,0.3305,0.7927,0.5986,0.2038,0.4514,0.397,0.4535,0.4114,-0.105,-0.12,-0.3633
06/11/2024 15:00,-0.8035,0.5952,-0.7071,-0.7071,1,0.798,0.3794,0.4186,0.3796,0.8374,0.6339,0.2402,0.4264,0.4055,0.4899,0.4661,-0.044,-0.047,-0.3568
06/11/2024 16:00,-0.8035,0.5952,-0.866,-0.5,1,1,0.7046,0.2954,0.4884,0.8926,0.7101,0.3643,0.603,0.4551,0.5473,0.5318,-0.001,-0.002,-0.3603
06/11/2024 17:00,-0.8035,0.5952,-0.9659,-0.2588,1,1,0.8471,0.1529,0.6316,0.9274,0.7879,0.5375,0.6536,0.6806,0.8186,0.5642,0,0,-0.3585
06/11/2024 18:00,-0.8035,0.5952,-1,0,1,1,0.7386,0.2614,0.6442,0.923,0.8428,0.4255,0.6483,0.7989,0.7796,0.6032,0,0,-0.3409
06/11/2024 19:00,-0.8035,0.5952,-0.9659,0.2588,1,0.8354,0.3963,0.4391,0.6995,0.8883,0.9139,0.4028,0.625,0.8241,0.9094,0.7233,0,0,-0.319
06/11/2024 20:00,-0.8035,0.5952,-0.866,0.5,1,0.6546,0.3154,0.3392,0.6981,0.8337,0.9275,0.4149,0.667,0.7859,0.8766,0.7111,0,0,-0.3112
06/11/2024 21:00,-0.8035,0.5952,-0.7071,0.7071,1,0.5926,0.2874,0.3052,0.609,0.7633,0.7646,0.4149,0.6,0.6993,0.6969,0.6781,0,0,-0.3019
06/11/2024 22:00,-0.8035,0.5952,-0.5,0.866,1,0.5669,0.276,0.2909,0.5321,0.6812,0.7467,0.3283,0.5131,0.5901,0.6695,0.5514,0,0,-0.2958
06/11/2024 23:00,-0.8035,0.5952,-0.2588,0.9659,1,0.5257,0.2574,0.2683,0.4325,0.609,0.5851,0.2838,0.4342,0.5679,0.5608,0.3917,0,0,-0.3009
07/11/2024 00:00,-0.7932,0.609,0,1,1,0.4791,0.2369,0.2422,0.3861,0.5832,0.4958,0.218,0.3595,0.5654,0.5977,0.3225,0,0,-0.3073
07/11/2024 01:00,-0.7932,0.609,0.2588,0.9659,1,0.504,0.248,0.256,0.3898,0.5616,0.5108,0.2097,0.3117,0.5044,0.7378,0.3274,0,0,-0.3286
07/11/2024 02:00,-0.7932,0.609,0.5,0.866,1,0.4789,0.2366,0.2423,0.3131,0.5414,0.4137,0.1828,0.2969,0.4387,0.5792,0.2806,0,0,-0.366
07/11/2024 03:00,-0.7932,0.609,0.7071,0.7071,1,0.4789,0.2366,0.2423,0.281,0.5209,0.385,0.1536,0.2926,0.3653,0.5476,0.3071,0,0,-0.4121
07/11/2024 04:00,-0.7932,0.609,0.866,0.5,1,0.4791,0.2369,0.2422,0.2537,0.5108,0.3072,0.1394,0.2696,0.3369,0.5395,0.3585,0,0,-0.4714
07/11/2024 05:00,-0.7932,0.609,0.9659,0.2588,1,0.51,0.2506,0.2594,0.2423,0.5338,0.3339,0.1385,0.3695,0.2718,0.3721,0.4731,0,0,-0.5459
07/11/2024 06:00,-0.7932,0.609,1,0,1,0.5389,0.2634,0.2755,0.2539,0.6343,0.3968,0.1509,0.3839,0.2974,0.3233,0.5552,0,0,-0.6267
07/11/2024 07:00,-0.7932,0.609,0.9659,-0.2588,1,0.5274,0.2583,0.2691,0.32,0.7415,0.5138,0.2036,0.4188,0.4253,0.4398,0.5511,-0.001,0,-0.6849
07/11/2024 08:00,-0.7932,0.609,0.866,-0.5,1,0.6091,0.2949,0.3142,0.2891,0.784,0.5211,0.1905,0.3257,0.4521,0.4951,0.4881,-0.03,-0.033,-0.7235
07/11/2024 09:00,-0.7932,0.609,0.7071,-0.7071,1,0.608,0.2946,0.3134,0.1675,0.7676,0.3668,0.1856,0.2206,0.4,0.4175,0.3462,-0.083,-0.082,-0.7949
07/11/2024 10:00,-0.7932,0.609,0.5,-0.866,1,0.5909,0.2869,0.304,0.1296,0.7349,0.366,0.1774,0.2835,0.2663,0.3947,0.325,-0.115,-0.128,-0.8143
07/11/2024 11:00,-0.7932,0.609,0.2588,-0.9659,1,0.5806,0.2823,0.2983,0.1558,0.7231,0.3713,0.2068,0.301,0.3014,0.4514,0.3316,-0.128,-0.142,-0.7846
07/11/2024 12:00,-0.7932,0.609,0,-1,1,0.588,0.2854,0.3026,0.1759,0.7404,0.36,0.1464,0.3152,0.2856,0.4755,0.4745,-0.137,-0.144,-0.75
07/11/2024 13:00,-0.7932,0.609,-0.2588,-0.9659,1,0.576,0.28,0.296,0.2043,0.767,0.4382,0.1207,0.3056,0.2599,0.5603,0.4717,-0.143,-0.115,-0.7066
07/11/2024 14:00,-0.7932,0.609,-0.5,-0.866,1,0.5966,0.2894,0.3072,0.2375,0.7969,0.498,0.1443,0.3326,0.2783,0.5036,0.4711,-0.112,-0.08,-0.6506
07/11/2024 15:00,-0.7932,0.609,-0.7071,-0.7071,1,0.6,0.2909,0.3091,0.3364,0.8436,0.6078,0.3005,0.3788,0.3988,0.5068,0.4345,-0.047,-0.034,-0.5843
07/11/2024 16:00,-0.7932,0.609,-0.866,-0.5,1,1,0.4969,0.5031,0.4331,0.9001,0.6655,0.4185,0.5065,0.4397,0.5647,0.4579,-0.001,0,-0.5258
07/11/2024 17:00,-0.7932,0.609,-0.9659,-0.2588,1,1,0.5129,0.4871,0.5378,0.9138,0.7281,0.522,0.5917,0.5192,0.7157,0.5365,0,0,-0.4764
07/11/2024 18:00,-0.7932,0.609,-1,0,1,1,0.5237,0.4763,0.6183,0.9036,0.8171,0.4278,0.6899,0.6678,0.823,0.613,0,0,-0.4323
07/11/2024 19:00,-0.7932,0.609,-0.9659,0.2588,1,0.6074,0.2943,0.3131,0.6613,0.8653,0.846,0.4323,0.6946,0.7996,0.8426,0.6394,0,0,-0.3974
07/11/2024 20:00,-0.7932,0.609,-0.866,0.5,1,0.546,0.2666,0.2794,0.6854,0.8152,0.9118,0.3943,0.7162,0.7618,0.8819,0.6986,0,0,-0.3673
07/11/2024 21:00,-0.7932,0.609,-0.7071,0.7071,1,0.6106,0.2954,0.3152,0.6117,0.7411,0.7979,0.4142,0.6366,0.675,0.7852,0.6099,0,0,-0.3512
07/11/2024 22:00,-0.7932,0.609,-0.5,0.866,1,0.5286,0.2589,0.2697,0.53,0.6686,0.6804,0.3044,0.5941,0.6768,0.6249,0.5525,0,0,-0.3422
07/11/2024 23:00,-0.7932,0.609,-0.2588,0.9659,1,0.5049,0.2483,0.2566,0.4347,0.6011,0.6085,0.3177,0.4347,0.5488,0.5023,0.4539,0,0,-0.3305
08/11/2024 00:00,-0.7826,0.6225,0,1,1,0.486,0.2397,0.2463,0.3985,0.5838,0.4853,0.2426,0.3701,0.6057,0.5457,0.4026,0,0,-0.3278
08/11/2024 01:00,-0.7826,0.6225,0.2588,0.9659,1,0.486,0.2397,0.2463,0.3815,0.5649,0.4682,0.2007,0.3713,0.5057,0.6751,0.3333,0,0,-0.329
08/11/2024 02:00,-0.7826,0.6225,0.5,0.866,1,0.4949,0.244,0.2509,0.3489,0.5377,0.4153,0.1884,0.4121,0.5045,0.5379,0.3137,0,0,-0.3372
08/11/2024 03:00,-0.7826,0.6225,0.7071,0.7071,1,0.4937,0.2434,0.2503,0.2911,0.5198,0.3493,0.1584,0.3761,0.3433,0.4822,0.3325,0,0,-0.344
08/11/2024 04:00,-0.7826,0.6225,0.866,0.5,1,0.522,0.256,0.266,0.2691,0.5165,0.3266,0.147,0.2664,0.3224,0.4653,0.3873,0,0,-0.3457
08/11/2024 05:00,-0.7826,0.6225,0.9659,0.2588,1,0.546,0.2666,0.2794,0.2695,0.5367,0.3378,0.1594,0.2899,0.2602,0.3743,0.5091,0,0,-0.359
08/11/2024 06:00,-0.7826,0.6225,1,0,1,0.54,0.264,0.276,0.2803,0.642,0.3735,0.1769,0.3993,0.2621,0.3078,0.4836,0,0,-0.3684
08/11/2024 07:00,-0.7826,0.6225,0.9659,-0.2588,1,0.54,0.264,0.276,0.3797,0.7422,0.5521,0.2308,0.4561,0.4283,0.4427,0.4867,0,0,-0.3819
08/11/2024 08:00,-0.7826,0.6225,0.866,-0.5,1,0.6,0.2909,0.3091,0.3576,0.796,0.5254,0.24,0.3723,0.4863,0.4971,0.4123,-0.038,-0.029,-0.3808
08/11/2024 09:00,-0.7826,0.6225,0.7071,-0.7071,1,0.558,0.272,0.286,0.2885,0.7968,0.4177,0.2004,0.4238,0.3663,0.454,0.3558,-0.094,-0.08,-0.3612
08/11/2024 10:00,-0.7826,0.6225,0.5,-0.866,1,0.5951,0.2886,0.3065,0.2446,0.7582,0.4406,0.1915,0.3433,0.2642,0.5123,0.3427,-0.17,-0.161,-0.3369
08/11/2024 11:00,-0.7826,0.6225,0.2588,-0.9659,1,0.576,0.28,0.296,0.1133,0.7444,0.3344,-0.049,0.1936,0.1737,0.4711,0.3774,-0.28,-0.233,-0.3272
08/11/2024 12:00,-0.7826,0.6225,0,-1,1,0.5934,0.288,0.3054,0.0622,0.7539,0.2663,-0.0804,0.0734,0.0657,0.505,0.562,-0.349,-0.356,-0.3244
08/11/2024 13:00,-0.7826,0.6225,-0.2588,-0.9659,1,0.6,0.2909,0.3091,0.1067,0.7611,0.3025,-0.0533,0.2129,0.137,0.4494,0.5725,-0.315,-0.372,-0.3115
08/11/2024 14:00,-0.7826,0.6225,-0.5,-0.866,1,0.69,0.3311,0.3589,0.2008,0.8085,0.3764,0.0708,0.2837,0.2474,0.4583,0.5689,-0.249,-0.297,-0.2885
08/11/2024 15:00,-0.7826,0.6225,-0.7071,-0.7071,1,0.6589,0.3171,0.3418,0.3283,0.8486,0.51,0.2095,0.4257,0.3418,0.4263,0.5615,-0.123,-0.161,-0.2763
08/11/2024 16:00,-0.7826,0.6225,-0.866,-0.5,1,1,0.4969,0.5031,0.5287,0.8947,0.6631,0.4445,0.685,0.5245,0.5315,0.5275,-0.004,-0.009,-0.2798
08/11/2024 17:00,-0.7826,0.6225,-0.9659,-0.2588,1,1,0.5126,0.4874,0.6406,0.928,0.8523,0.473,0.7732,0.6092,0.7285,0.5876,0,0,-0.2877
08/11/2024 18:00,-0.7826,0.6225,-1,0,1,1,0.5129,0.4871,0.7264,0.9047,0.8883,0.5058,0.7821,0.7679,0.9196,0.6683,0,0,-0.2952
08/11/2024 19:00,-0.7826,0.6225,-0.9659,0.2588,1,0.6823,0.3277,0.3546,0.6677,0.8598,0.8408,0.412,0.6572,0.7945,0.8008,0.686,0,0,-0.297
08/11/2024 20:00,-0.7826,0.6225,-0.866,0.5,1,0.6,0.2909,0.3091,0.6463,0.809,0.7859,0.3534,0.671,0.8018,0.7513,0.6946,0,0,-0.2887
08/11/2024 21:00,-0.7826,0.6225,-0.7071,0.7071,1,0.588,0.2854,0.3026,0.5836,0.7405,0.6841,0.3895,0.581,0.6459,0.7097,0.6711,0,0,-0.2773
08/11/2024 22:00,-0.7826,0.6225,-0.5,0.866,1,0.558,0.272,0.286,0.543,0.6759,0.6105,0.4044,0.6337,0.5943,0.6618,0.5271,0,0,-0.2648
08/11/2024 23:00,-0.7826,0.6225,-0.2588,0.9659,1,0.5637,0.2746,0.2891,0.4499,0.6146,0.5512,0.3002,0.4575,0.511,0.5903,0.4741,0,0,-0.2604
09/11/2024 00:00,-0.7718,0.6359,0,1,0,0.5209,0.2554,0.2655,0.4254,0.6005,0.5142,0.2639,0.4198,0.5276,0.5898,0.4216,0,0,-0.256
09/11/2024 01:00,-0.7718,0.6359,0.2588,0.9659,0,0.5229,0.2563,0.2666,0.3974,0.5812,0.4143,0.2015,0.366,0.5247,0.6643,0.3984,0,0,-0.2513
09/11/2024 02:00,-0.7718,0.6359,0.5,0.866,0,0.522,0.256,0.266,0.3461,0.5542,0.3461,0.1896,0.3454,0.5109,0.5106,0.3672,0,0,-0.2512
09/11/2024 03:00,-0.7718,0.6359,0.7071,0.7071,0,0.522,0.256,0.266,0.3005,0.527,0.3406,0.1688,0.2952,0.3328,0.4919,0.3666,0,0,-0.2433
09/11/2024 04:00,-0.7718,0.6359,0.866,0.5,0,0.5497,0.2683,0.2814,0.3076,0.5083,0.3256,0.1339,0.2813,0.3397,0.491,0.4516,0,0,-0.2292
09/11/2024 05:00,-0.7718,0.6359,0.9659,0.2588,0,0.54,0.264,0.276,0.2897,0.5135,0.2927,0.1582,0.3286,0.2306,0.3576,0.5364,0,0,-0.2142
09/11/2024 06:00,-0.7718,0.6359,1,0,0,0.5697,0.2774,0.2923,0.3125,0.5598,0.3536,0.1588,0.3435,0.2855,0.3248,0.5611,0,0,-0.2046
09/11/2024 07:00,-0.7718,0.6359,0.9659,-0.2588,0,0.5597,0.2729,0.2868,0.3349,0.6269,0.4135,0.1541,0.3653,0.3444,0.3501,0.5247,0,0,-0.199
09/11/2024 08:00,-0.7718,0.6359,0.866,-0.5,0,0.6,0.2909,0.3091,0.3521,0.683,0.5244,0.1752,0.4288,0.362,0.442,0.368,-0.028,-0.027,-0.1921
09/11/2024 09:00,-0.7718,0.6359,0.7071,-0.7071,0,0.6323,0.3054,0.3269,0.3708,0.7128,0.5558,0.1573,0.393,0.3805,0.6152,0.3898,-0.074,-0.076,-0.1787
09/11/2024 10:00,-0.7718,0.6359,0.5,-0.866,0,0.6554,0.3157,0.3397,0.3461,0.6987,0.4676,0.1721,0.3926,0.3603,0.6468,0.3915,-0.117,-0.122,-0.1733
09/11/2024 11:00,-0.7718,0.6359,0.2588,-0.9659,0,0.6349,0.3066,0.3283,0.3848,0.7017,0.4152,0.1505,0.5216,0.4645,0.7151,0.4559,-0.141,-0.148,-0.1894
09/11/2024 12:00,-0.7718,0.6359,0,-1,0,0.69,0.3311,0.3589,0.421,0.7116,0.4331,0.2404,0.5126,0.465,0.6807,0.6659,-0.146,-0.163,-0.2335
09/11/2024 13:00,-0.7718,0.6359,-0.2588,-0.9659,0,0.714,0.342,0.372,0.4258,0.7355,0.4843,0.3346,0.5405,0.4676,0.669,0.5752,-0.133,-0.164,-0.2908
09/11/2024 14:00,-0.7718,0.6359,-0.5,-0.866,0,0.7057,0.338,0.3677,0.4857,0.7553,0.6683,0.3978,0.5821,0.5421,0.6597,0.5627,-0.098,-0.143,-0.3387
09/11/2024 15:00,-0.7718,0.6359,-0.7071,-0.7071,0,0.7254,0.3469,0.3785,0.5339,0.7892,0.7533,0.3791,0.6633,0.5725,0.6051,0.6221,-0.039,-0.073,-0.3697
09/11/2024 16:00,-0.7718,0.6359,-0.866,-0.5,0,1,0.5183,0.4817,0.5689,0.8302,0.793,0.4503,0.6109,0.5679,0.647,0.6478,-0.001,-0.004,-0.3937
09/11/2024 17:00,-0.7718,0.6359,-0.9659,-0.2588,0,1,0.5397,0.4603,0.6632,0.8774,0.7957,0.5034,0.7443,0.7017,0.8552,0.6745,0,0,-0.4069
09/11/2024 18:00,-0.7718,0.6359,-1,0,0,1,0.5666,0.4334,0.6934,0.8625,0.8493,0.5235,0.7654,0.796,0.8881,0.6319,0,0,-0.4102
09/11/2024 19:00,-0.7718,0.6359,-0.9659,0.2588,0,0.726,0.3471,0.3789,0.684,0.8179,0.8693,0.5725,0.672,0.8085,0.8621,0.6147,0,0,-0.4096
09/11/2024 20:00,-0.7718,0.6359,-0.866,0.5,0,0.6577,0.3166,0.3411,0.611,0.7639,0.8201,0.4651,0.651,0.7236,0.7321,0.5762,0,0,-0.4047
09/11/2024 21:00,-0.7718,0.6359,-0.7071,0.7071,0,0.6571,0.3163,0.3408,0.5892,0.7085,0.8722,0.464,0.6333,0.6591,0.685,0.5169,0,0,-0.3941
09/11/2024 22:00,-0.7718,0.6359,-0.5,0.866,0,0.606,0.2934,0.3126,0.512,0.6513,0.725,0.3913,0.6254,0.5849,0.6202,0.4231,0,0,-0.3836
09/11/2024 23:00,-0.7718,0.6359,-0.2588,0.9659,0,0.5377,0.2629,0.2748,0.4206,0.5991,0.5406,0.4002,0.4986,0.5127,0.5469,0.3355,0,0,-0.3816
10/11/2024 00:00,-0.7607,0.6491,0,1,0,0.5094,0.2503,0.2591,0.4082,0.5834,0.5502,0.2797,0.4272,0.5774,0.5958,0.3406,0,0,-0.3899
10/11/2024 01:00,-0.7607,0.6491,0.2588,0.9659,0,0.534,0.2614,0.2726,0.3817,0.564,0.5023,0.203,0.3589,0.5455,0.6168,0.3951,0,0,-0.3953
10/11/2024 02:00,-0.7607,0.6491,0.5,0.866,0,0.516,0.2531,0.2629,0.338,0.5356,0.4446,0.2071,0.3174,0.5053,0.5513,0.3454,0,0,-0.4
10/11/2024 03:00,-0.7607,0.6491,0.7071,0.7071,0,0.5286,0.2589,0.2697,0.3071,0.5113,0.3952,0.1679,0.336,0.4243,0.517,0.3399,0,0,-0.389
10/11/2024 04:00,-0.7607,0.6491,0.866,0.5,0,0.5177,0.254,0.2637,0.3161,0.494,0.3809,0.1897,0.3889,0.3603,0.5103,0.3866,0,0,-0.3731
10/11/2024 05:00,-0.7607,0.6491,0.9659,0.2588,0,0.522,0.256,0.266,0.2939,0.4902,0.3438,0.1683,0.3892,0.3364,0.3929,0.4391,0,0,-0.3557
10/11/2024 06:00,-0.7607,0.6491,1,0,0,0.5346,0.2617,0.2729,0.2955,0.516,0.3525,0.1484,0.4459,0.2563,0.3366,0.5183,0,0,-0.3344
10/11/2024 07:00,-0.7607,0.6491,0.9659,-0.2588,0,0.5326,0.2606,0.272,0.3339,0.5586,0.4299,0.1556,0.4581,0.3889,0.3633,0.4561,-0.001,0,-0.3036
10/11/2024 08:00,-0.7607,0.6491,0.866,-0.5,0,0.51,0.2506,0.2594,0.3529,0.5949,0.4536,0.1703,0.5268,0.4373,0.4437,0.336,-0.034,-0.01,-0.2652
10/11/2024 09:00,-0.7607,0.6491,0.7071,-0.7071,0,0.5377,0.2629,0.2748,0.4005,0.6008,0.5514,0.2276,0.5798,0.4245,0.5265,0.3579,-0.07,-0.036,-0.2257
10/11/2024 10:00,-0.7607,0.6491,0.5,-0.866,0,0.546,0.2666,0.2794,0.3849,0.5719,0.4845,0.2133,0.5323,0.4146,0.5955,0.3768,-0.108,-0.073,-0.1912
10/11/2024 11:00,-0.7607,0.6491,0.2588,-0.9659,0,0.582,0.2829,0.2991,0.4315,0.5583,0.6356,0.2746,0.5756,0.3948,0.6147,0.4473,-0.137,-0.118,-0.1712
10/11/2024 12:00,-0.7607,0.6491,0,-1,0,0.618,0.2989,0.3191,0.4331,0.5614,0.5232,0.3965,0.4748,0.3851,0.6499,0.5471,-0.154,-0.145,-0.1516
10/11/2024 13:00,-0.7607,0.6491,-0.2588,-0.9659,0,0.636,0.3069,0.3291,0.4671,0.6162,0.5575,0.3217,0.4956,0.4619,0.7427,0.5536,-0.145,-0.133,-0.1309
10/11/2024 14:00,-0.7607,0.6491,-0.5,-0.866,0,0.678,0.3257,0.3523,0.518,0.6812,0.6579,0.345,0.553,0.5098,0.7333,0.5514,-0.109,-0.101,-0.1191
10/11/2024 15:00,-0.7607,0.6491,-0.7071,-0.7071,0,0.6511,0.3137,0.3374,0.6126,0.7527,0.7149,0.4857,0.6314,0.5732,0.7282,0.6523,-0.047,-0.05,-0.1155
10/11/2024 16:00,-0.7607,0.6491,-0.866,-0.5,0,1,0.5066,0.4934,0.6663,0.8425,0.8122,0.5388,0.7027,0.6208,0.7209,0.6074,0,-0.002,-0.1144
10/11/2024 17:00,-0.7607,0.6491,-0.9659,-0.2588,0,1,0.512,0.488,0.7787,0.8767,0.8911,0.5805,0.8073,0.7534,0.9639,0.6608,0,0,-0.1151
10/11/2024 18:00,-0.7607,0.6491,-1,0,0,1,0.5251,0.4749,0.8277,0.8452,0.9836,0.5424,0.7694,0.8601,0.953,0.8427,0,0,-0.124
10/11/2024 19:00,-0.7607,0.6491,-0.9659,0.2588,0,0.6623,0.3189,0.3434,0.8218,0.8026,0.9662,0.583,0.7557,0.9037,0.9267,0.7913,0,0,-0.1338
10/11/2024 20:00,-0.7607,0.6491,-0.866,0.5,0,0.5734,0.2789,0.2945,0.7615,0.7499,0.9461,0.4749,0.8338,0.8038,0.7386,0.7827,0,0,-0.1383
10/11/2024 21:00,-0.7607,0.6491,-0.7071,0.7071,0,0.57,0.2774,0.2926,0.6546,0.6783,0.886,0.4163,0.6762,0.7131,0.656,0.6121,0,0,-0.1417
10/11/2024 22:00,-0.7607,0.6491,-0.5,0.866,0,0.5514,0.2691,0.2823,0.6025,0.6098,0.7544,0.4455,0.5886,0.7336,0.6862,0.4511,0,0,-0.1452
10/11/2024 23:00,-0.7607,0.6491,-0.2588,0.9659,0,0.5377,0.2629,0.2748,0.5001,0.5489,0.5541,0.3368,0.5391,0.6694,0.5566,0.4058,0,0,-0.1451
11/11/2024 00:00,-0.7494,0.6621,0,1,1,0.5083,0.2497,0.2586,0.4594,0.5421,0.5204,0.2726,0.421,0.6487,0.5709,0.3889,0,0,-0.1431
11/11/2024 01:00,-0.7494,0.6621,0.2588,0.9659,1,0.5049,0.2483,0.2566,0.3989,0.5254,0.4237,0.2177,0.4086,0.5525,0.5489,0.3173,0,0,-0.1421
11/11/2024 02:00,-0.7494,0.6621,0.5,0.866,1,0.45,0.2237,0.2263,0.3333,0.5114,0.4,0.1749,0.356,0.4433,0.4297,0.2811,0,0,-0.1413
11/11/2024 03:00,-0.7494,0.6621,0.7071,0.7071,1,0.4646,0.2303,0.2343,0.3023,0.5025,0.3465,0.1525,0.3372,0.3376,0.4002,0.3294,0,0,-0.14
