timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,import_price,export_price,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Prosumer,6_Buyer,7_Buyer,8_Seller,9_Seller
2024-03-30 11:00:00,0.9997,0.0226,0.2588,-0.9659,13.61,6.87,-0.06460000000000005,-0.189,-0.1355,-0.1598,0.01079999999999992,0.42,0.3993,-0.652,-0.388
2024-03-30 12:00:00,0.9997,0.0226,0.0,-1.0,14.28,7.17,-0.12839999999999996,-0.2852,-0.2318,-0.2585,-0.1316,0.3821,0.4282,-0.662,-0.553
2024-03-30 13:00:00,0.9997,0.0226,-0.2588,-0.9659,12.56,6.4,-0.11120000000000002,-0.24859999999999993,-0.24559999999999993,-0.19260000000000005,-0.059799999999999964,0.4183,0.4252,-0.623,-0.592
2024-03-30 14:00:00,0.9997,0.0226,-0.5,-0.866,12.01,6.16,-0.07419999999999999,-0.1966,-0.14909999999999995,-0.07100000000000001,-0.03259999999999996,0.4337,0.3603,-0.54,-0.524
2024-03-30 15:00:00,0.9997,0.0226,-0.7071,-0.7071,11.65,6.0,0.05719999999999997,-0.014100000000000001,-0.05230000000000001,0.014099999999999946,0.04930000000000001,0.3526,0.4287,-0.406,-0.394
2024-03-30 16:00:00,0.9997,0.0226,-0.866,-0.5,26.98,12.55,0.2408,0.2189,0.11999999999999997,0.1556,0.2436,0.4317,0.3922,-0.245,-0.238
2024-03-30 17:00:00,0.9997,0.0226,-0.9659,-0.2588,30.83,14.27,0.3684,0.2746,0.28099999999999997,0.2841,0.43660000000000004,0.46,0.3441,-0.083,-0.078
2024-03-30 18:00:00,0.9997,0.0226,-1.0,-0.0,34.78,16.04,0.5159,0.4325,0.452,0.4578,0.6322,0.4822,0.4607,-0.0,-0.0
2024-03-30 19:00:00,0.9997,0.0226,-0.9659,0.2588,20.7,10.04,0.5487,0.3878,0.5027,0.5518,0.7119,0.5312,0.5256,-0.0,-0.0
2024-03-30 20:00:00,0.9997,0.0226,-0.866,0.5,19.95,9.71,0.5066,0.4316,0.4637,0.4865,0.6415,0.5354,0.5935,-0.0,-0.0
2024-03-30 21:00:00,0.9997,0.0226,-0.7071,0.7071,16.51,8.17,0.4464,0.4209,0.4321,0.437,0.5078,0.4679,0.5428,-0.0,-0.0
2024-03-30 22:00:00,0.9997,0.0226,-0.5,0.866,14.51,7.28,0.4881,0.3927,0.3724,0.3732,0.4476,0.4526,0.515,-0.0,-0.0
2024-03-30 23:00:00,0.9997,0.0226,-0.2588,0.9659,15.54,7.74,0.5019,0.3497,0.3509,0.3345,0.3843,0.3991,0.4682,-0.0,-0.0
2024-03-31 00:00:00,1.0,0.0054,0.0,1.0,13.23,6.7,0.3915,0.3215,0.2922,0.4354,0.36,0.3529,0.4177,-0.0,-0.0
2024-03-31 01:00:00,1.0,0.0054,0.2588,0.9659,15.94666667,7.916666667,0.3222,0.2212,0.3314,0.3567,0.5015,0.2445,0.3002,-0.0,-0.0
2024-03-31 02:00:00,1.0,0.0054,0.5,0.866,17.18,8.47,0.2854,0.2883,0.2785,0.3407,0.4114,0.2567,0.3547,-0.0,-0.0
2024-03-31 03:00:00,1.0,0.0054,0.7071,0.7071,14.89,7.44,0.2457,0.2137,0.2265,0.2977,0.3825,0.2629,0.3058,-0.0,-0.0
2024-03-31 04:00:00,1.0,0.0054,0.866,0.5,15.54,7.74,0.2308,0.2228,0.197,0.2569,0.3252,0.3344,0.2392,-0.0,-0.0
2024-03-31 05:00:00,1.0,0.0054,0.9659,0.2588,12.6,6.42,0.1943,0.1871,0.248,0.1788,0.305,0.375,0.2342,-0.0,-0.0
2024-03-31 06:00:00,1.0,0.0054,1.0,0.0,12.85,6.53,0.1895,0.17359999999999998,0.2587,0.18219999999999997,0.2536,0.3714,0.2226,-0.026,-0.027
2024-03-31 07:00:00,1.0,0.0054,0.9659,-0.2588,12.18,6.23,0.194,0.1394,0.15130000000000002,0.19580000000000003,0.20750000000000002,0.3252,0.2166,-0.095,-0.092
2024-03-31 08:00:00,1.0,0.0054,0.866,-0.5,13.38,6.77,0.15860000000000002,0.10350000000000001,0.153,0.16690000000000002,0.23750000000000002,0.307,0.2354,-0.188,-0.199
2024-03-31 09:00:00,1.0,0.0054,0.7071,-0.7071,13.76,6.94,0.052600000000000036,0.010199999999999987,0.04999999999999999,0.03250000000000003,0.12840000000000001,0.2682,0.3363,-0.376,-0.343
2024-03-31 10:00:00,1.0,0.0054,0.5,-0.866,13.02,6.61,0.05249999999999999,0.007099999999999995,0.06559999999999999,-0.0022999999999999687,0.12140000000000001,0.3484,0.3866,-0.486,-0.423
2024-03-31 11:00:00,1.0,0.0054,0.2588,-0.9659,10.75,5.59,0.10159999999999997,0.07679999999999998,0.10549999999999998,0.07499999999999996,0.29539999999999994,0.4431,0.5067,-0.483,-0.445
2024-03-31 12:00:00,1.0,0.0054,0.0,-1.0,10.75,5.59,0.15940000000000001,0.05990000000000001,0.06699999999999995,0.0973,0.29500000000000004,0.3318,0.6901,-0.486,-0.474
2024-03-31 13:00:00,1.0,0.0054,-0.2588,-0.9659,10.29,5.39,0.2219,0.15090000000000003,0.1649,0.135,0.3968,0.364,0.5256,-0.457,-0.401
2024-03-31 14:00:00,1.0,0.0054,-0.5,-0.866,10.5,5.48,0.32130000000000003,0.1028,0.2955,0.1769,0.48430000000000006,0.4234,0.5431,-0.368,-0.285
2024-03-31 15:00:00,1.0,0.0054,-0.7071,-0.7071,10.23,5.36,0.3435,0.2049,0.24639999999999998,0.25370000000000004,0.47239999999999993,0.4321,0.4864,-0.275,-0.135
2024-03-31 16:00:00,1.0,0.0054,-0.866,-0.5,26.25,12.22,0.4401,0.2757,0.3741,0.3336,0.5451999999999999,0.375,0.5347,-0.127,-0.044
2024-03-31 17:00:00,1.0,0.0054,-0.9659,-0.2588,29.4,13.63,0.4007,0.36169999999999997,0.4566,0.3744,0.5644,0.3888,0.4829,-0.026,-0.007
2024-03-31 18:00:00,1.0,0.0054,-1.0,-0.0,32.51,15.02,0.4447,0.3971,0.4461,0.4701,0.5323,0.472,0.508,-0.0,-0.0
2024-03-31 19:00:00,1.0,0.0054,-0.9659,0.2588,15.79,7.85,0.5654,0.3526,0.4855,0.5133,0.6081,0.5155,0.5969,-0.0,-0.0
2024-03-31 20:00:00,1.0,0.0054,-0.866,0.5,17.64,8.68,0.5718,0.36,0.5085,0.615,0.602,0.5284,0.6569,-0.0,-0.0
2024-03-31 21:00:00,1.0,0.0054,-0.7071,0.7071,14.28,7.17,0.5278,0.303,0.507,0.5335,0.5173,0.5384,0.6833,-0.0,-0.0
2024-03-31 22:00:00,1.0,0.0054,-0.5,0.866,11.76,6.04,0.5256,0.3372,0.4726,0.4743,0.4767,0.4151,0.6877,-0.0,-0.0
2024-03-31 23:00:00,1.0,0.0054,-0.2588,0.9659,11.76,6.04,0.449,0.3477,0.4001,0.4068,0.468,0.3529,0.6357,-0.0,-0.0
2024-04-01 00:00:00,0.9999,-0.0118,0.0,1.0,9.62,5.09,0.3915,0.3215,0.2922,0.4354,0.36,0.3529,0.4177,-0.0,-0.0
2024-04-01 01:00:00,0.9999,-0.0118,0.2588,0.9659,7.39,4.09,0.3417,0.2704,0.3608,0.227,0.3547,0.3811,0.3531,-0.0,-0.0
2024-04-01 02:00:00,0.9999,-0.0118,0.5,0.866,8.93,4.78,0.2861,0.2205,0.3355,0.2333,0.3952,0.2382,0.2992,-0.0,-0.0
2024-04-01 03:00:00,0.9999,-0.0118,0.7071,0.7071,7.75,4.25,0.2295,0.1725,0.3071,0.1888,0.3229,0.228,0.2746,-0.0,-0.0
2024-04-01 04:00:00,0.9999,-0.0118,0.866,0.5,7.81,4.28,0.2311,0.1695,0.2405,0.1639,0.2724,0.3099,0.2677,-0.0,-0.0
2024-04-01 05:00:00,0.9999,-0.0118,0.9659,0.2588,7.77,4.26,0.2382,0.184,0.2895,0.1543,0.2416,0.3331,0.2412,-0.0,-0.0
2024-04-01 06:00:00,0.9999,-0.0118,1.0,0.0,10.27,5.38,0.2216,0.1157,0.26480000000000004,0.1247,0.1859,0.3787,0.2313,-0.056,-0.055
2024-04-01 07:00:00,0.9999,-0.0118,0.9659,-0.2588,11.0,5.71,0.1489,-0.01780000000000001,0.0882,0.02350000000000002,0.05499999999999999,0.2835,0.2346,-0.172,-0.2
2024-04-01 08:00:00,0.9999,-0.0118,0.866,-0.5,13.67,6.9,-0.025099999999999956,-0.22979999999999998,-0.09100000000000003,-0.09210000000000002,-0.14079999999999998,0.2254,0.3024,-0.272,-0.395
2024-04-01 09:00:00,0.9999,-0.0118,0.7071,-0.7071,15.53,7.73,-0.11760000000000004,-0.28280000000000005,-0.1291,-0.24700000000000005,-0.13230000000000003,0.2362,0.3653,-0.329,-0.536
2024-04-01 10:00:00,0.9999,-0.0118,0.5,-0.866,15.79,7.85,-0.11439999999999995,-0.26699999999999996,-0.17979999999999996,-0.24559999999999998,-0.1407,0.3948,0.419,-0.428,-0.623
2024-04-01 11:00:00,0.9999,-0.0118,0.2588,-0.9659,16.13,8.0,-0.13939999999999997,-0.26469999999999994,-0.13709999999999994,-0.18289999999999995,-0.14929999999999993,0.3588,0.576,-0.492,-0.643
2024-04-01 12:00:00,0.9999,-0.0118,0.0,-1.0,16.11,7.99,-0.10240000000000005,-0.14480000000000004,-0.12010000000000004,-0.12480000000000002,0.01759999999999995,0.3971,0.5814,-0.504,-0.613
2024-04-01 13:00:00,0.9999,-0.0118,-0.2588,-0.9659,12.6,6.42,-0.06860000000000005,-0.09760000000000002,-0.04510000000000003,-0.004599999999999993,0.1265,0.4651,0.5168,-0.459,-0.549
2024-04-01 14:00:00,0.9999,-0.0118,-0.5,-0.866,12.6,6.42,0.14239999999999997,-0.07179999999999997,0.042200000000000015,0.0681,0.15610000000000002,0.4584,0.4875,-0.36,-0.446
2024-04-01 15:00:00,0.9999,-0.0118,-0.7071,-0.7071,11.88,6.1,0.24780000000000002,0.07800000000000001,0.16510000000000002,0.09819999999999995,0.2546,0.4708,0.5381,-0.246,-0.336
2024-04-01 16:00:00,0.9999,-0.0118,-0.866,-0.5,26.4,12.29,0.32020000000000004,0.1998,0.29710000000000003,0.23429999999999998,0.45189999999999997,0.5204,0.5484,-0.133,-0.197
2024-04-01 17:00:00,0.9999,-0.0118,-0.9659,-0.2588,29.4,13.63,0.46649999999999997,0.3503,0.4088,0.3884,0.6509999999999999,0.5543,0.5324,-0.043,-0.063
2024-04-01 18:00:00,0.9999,-0.0118,-1.0,-0.0,32.42,14.98,0.5619,0.4613,0.5016,0.5288,0.6433,0.6095,0.4956,-0.0,-0.0
2024-04-01 19:00:00,0.9999,-0.0118,-0.9659,0.2588,16.46,8.15,0.5264,0.4794,0.4871,0.5303,0.7352,0.6779,0.5403,-0.0,-0.0
2024-04-01 20:00:00,0.9999,-0.0118,-0.866,0.5,17.75,8.72,0.6007,0.4269,0.4979,0.6409,0.6489,0.6576,0.7425,-0.0,-0.0
2024-04-01 21:00:00,0.9999,-0.0118,-0.7071,0.7071,17.18,8.47,0.5767,0.3732,0.5524,0.5953,0.5563,0.6186,0.776,-0.0,-0.0
2024-04-01 22:00:00,0.9999,-0.0118,-0.5,0.866,14.55,7.29,0.5699,0.3445,0.4542,0.6156,0.4843,0.5988,0.6595,-0.0,-0.0
2024-04-01 23:00:00,0.9999,-0.0118,-0.2588,0.9659,13.65,6.89,0.4452,0.3507,0.392,0.4949,0.4325,0.5216,0.6049,-0.0,-0.0
2024-04-02 00:00:00,0.9996,-0.029,0.0,1.0,11.34,5.86,0.3958,0.2974,0.3617,0.5286,0.4952,0.4417,0.525,-0.0,-0.0
2024-04-02 01:00:00,0.9996,-0.029,0.2588,0.9659,11.13,5.76,0.3195,0.2514,0.3194,0.4919,0.4687,0.356,0.3907,-0.0,-0.0
2024-04-02 02:00:00,0.9996,-0.029,0.5,0.866,11.68,6.01,0.2371,0.2042,0.2113,0.3791,0.4793,0.2396,0.2844,-0.0,-0.0
2024-04-02 03:00:00,0.9996,-0.029,0.7071,0.7071,11.28,5.83,0.2372,0.1856,0.1919,0.2409,0.4063,0.2367,0.2367,-0.0,-0.0
2024-04-02 04:00:00,0.9996,-0.029,0.866,0.5,11.55,5.95,0.2283,0.1688,0.2035,0.2324,0.3797,0.3167,0.2352,-0.0,-0.0
2024-04-02 05:00:00,0.9996,-0.029,0.9659,0.2588,11.21,5.8,0.2247,0.186,0.3083,0.2425,0.3292,0.3552,0.2128,-0.0,-0.0
2024-04-02 06:00:00,0.9996,-0.029,1.0,0.0,13.65,6.89,0.2084,0.13290000000000002,0.28240000000000004,0.22800000000000004,0.21400000000000002,0.48,0.2181,-0.025,-0.027
2024-04-02 07:00:00,0.9996,-0.029,0.9659,-0.2588,13.38,6.77,0.2044,0.06709999999999999,0.15360000000000001,0.13190000000000002,0.2142,0.4441,0.2671,-0.076,-0.137
2024-04-02 08:00:00,0.9996,-0.029,0.866,-0.5,17.85,8.77,0.14970000000000003,-0.059600000000000014,0.05369999999999997,0.07019999999999998,0.0756,0.4367,0.3227,-0.163,-0.325
2024-04-02 09:00:00,0.9996,-0.029,0.7071,-0.7071,17.85,8.77,0.014500000000000013,-0.1405,-0.06729999999999997,-0.07439999999999997,-0.055300000000000016,0.4611,0.4873,-0.423,-0.502
2024-04-02 10:00:00,0.9996,-0.029,0.5,-0.866,15.83,7.87,-0.06670000000000004,-0.22950000000000004,-0.15360000000000001,-0.18960000000000005,-0.07180000000000003,0.3833,0.5177,-0.547,-0.603
2024-04-02 11:00:00,0.9996,-0.029,0.2588,-0.9659,14.99,7.49,-0.13229999999999997,-0.3451,-0.2843,-0.2739,-0.19490000000000002,0.2953,0.431,-0.606,-0.658
2024-04-02 12:00:00,0.9996,-0.029,0.0,-1.0,15.12,7.55,-0.12579999999999997,-0.3295,-0.2405,-0.2933,-0.1256,0.3409,0.5101,-0.543,-0.648
2024-04-02 13:00:00,0.9996,-0.029,-0.2588,-0.9659,14.66,7.34,-0.07960000000000006,-0.28209999999999996,-0.22690000000000005,-0.19060000000000005,-0.11350000000000005,0.3521,0.5379,-0.297,-0.599
2024-04-02 14:00:00,0.9996,-0.029,-0.5,-0.866,13.86,6.98,0.05570000000000003,-0.0524,0.034599999999999964,0.021100000000000008,0.1003,0.3419,0.3977,-0.151,-0.416
2024-04-02 15:00:00,0.9996,-0.029,-0.7071,-0.7071,14.7,7.36,0.252,0.23510000000000003,0.2786,0.2197,0.3798,0.3233,0.4149,-0.08,-0.154
2024-04-02 16:00:00,0.9996,-0.029,-0.866,-0.5,28.01,13.01,0.4043,0.21900000000000003,0.4264,0.2747,0.36310000000000003,0.3422,0.4544,-0.032,-0.049
2024-04-02 17:00:00,0.9996,-0.029,-0.9659,-0.2588,30.24,14.01,0.5342,0.3697,0.4396,0.3195,0.5837,0.3369,0.4589,-0.006,-0.01
2024-04-02 18:00:00,0.9996,-0.029,-1.0,-0.0,33.39,15.42,0.5914,0.4506,0.4583,0.4655,0.6918,0.4939,0.6868,-0.0,-0.0
2024-04-02 19:00:00,0.9996,-0.029,-0.9659,0.2588,18.14,8.9,0.6646,0.5066,0.6213,0.5795,0.694,0.6851,0.823,-0.0,-0.0
2024-04-02 20:00:00,0.9996,-0.029,-0.866,0.5,15.88,7.89,0.6416,0.4872,0.5894,0.7198,0.7344,0.6188,0.8992,-0.0,-0.0
2024-04-02 21:00:00,0.9996,-0.029,-0.7071,0.7071,13.44,6.8,0.59,0.4448,0.5379,0.6106,0.6019,0.5466,0.9047,-0.0,-0.0
2024-04-02 22:00:00,0.9996,-0.029,-0.5,0.866,12.83,6.52,0.5756,0.355,0.4067,0.5054,0.5888,0.4927,0.7652,-0.0,-0.0
2024-04-02 23:00:00,0.9996,-0.029,-0.2588,0.9659,14.07,7.08,0.5316,0.3468,0.3918,0.4751,0.5075,0.4502,0.745,-0.0,-0.0
2024-04-03 00:00:00,0.9989,-0.0462,0.0,1.0,11.03,5.72,0.4231,0.3088,0.3401,0.3943,0.4681,0.3542,0.5535,-0.0,-0.0
2024-04-03 01:00:00,0.9989,-0.0462,0.2588,0.9659,10.25,5.37,0.3518,0.2932,0.346,0.2885,0.423,0.308,0.4674,-0.0,-0.0
2024-04-03 02:00:00,0.9989,-0.0462,0.5,0.866,11.03,5.72,0.2497,0.2831,0.3086,0.2296,0.4531,0.2217,0.3589,-0.0,-0.0
2024-04-03 03:00:00,0.9989,-0.0462,0.7071,0.7071,9.62,5.09,0.243,0.2278,0.2969,0.1827,0.4883,0.2101,0.2419,-0.0,-0.0
2024-04-03 04:00:00,0.9989,-0.0462,0.866,0.5,9.09,4.85,0.2359,0.2204,0.3319,0.1743,0.3702,0.2686,0.2204,-0.0,-0.0
2024-04-03 05:00:00,0.9989,-0.0462,0.9659,0.2588,10.21,5.35,0.2284,0.1824,0.3037,0.1822,0.3703,0.3156,0.2084,-0.0,-0.0
2024-04-03 06:00:00,0.9989,-0.0462,1.0,0.0,14.03,7.06,0.25029999999999997,0.18200000000000002,0.31889999999999996,0.19440000000000002,0.36369999999999997,0.4166,0.222,-0.011,-0.034
2024-04-03 07:00:00,0.9989,-0.0462,0.9659,-0.2588,13.9,7.0,0.2616,0.1905,0.2677,0.2546,0.3859,0.4353,0.2736,-0.038,-0.104
2024-04-03 08:00:00,0.9989,-0.0462,0.866,-0.5,16.25,8.06,0.2546,0.11449999999999999,0.1962,0.24339999999999998,0.32709999999999995,0.3864,0.3637,-0.088,-0.18
2024-04-03 09:00:00,0.9989,-0.0462,0.7071,-0.7071,16.7,8.25,0.2453,0.07419999999999999,0.0948,0.12529999999999997,0.2455,0.4128,0.4175,-0.164,-0.286
2024-04-03 10:00:00,0.9989,-0.0462,0.5,-0.866,13.78,6.95,0.08979999999999999,-0.1038,-0.06340000000000001,-0.07840000000000003,0.0665,0.3837,0.4121,-0.36,-0.347
2024-04-03 11:00:00,0.9989,-0.0462,0.2588,-0.9659,12.39,6.33,-0.009099999999999997,-0.17189999999999997,-0.0696,-0.0539,0.08529999999999999,0.3682,0.4722,-0.314,-0.424
2024-04-03 12:00:00,0.9989,-0.0462,0.0,-1.0,12.52,6.38,0.09210000000000002,0.007099999999999995,0.06140000000000001,0.04350000000000004,0.1884,0.3554,0.494,-0.384,-0.367
2024-04-03 13:00:00,0.9989,-0.0462,-0.2588,-0.9659,11.03,5.72,0.18150000000000002,0.11260000000000003,0.15500000000000003,0.07490000000000002,0.20179999999999998,0.4111,0.4966,-0.24,-0.324
2024-04-03 14:00:00,0.9989,-0.0462,-0.5,-0.866,9.24,4.92,0.1926,0.11719999999999997,0.11369999999999997,0.10219999999999996,0.15189999999999998,0.3635,0.5361,-0.209,-0.297
2024-04-03 15:00:00,0.9989,-0.0462,-0.7071,-0.7071,9.79,5.16,0.2909,0.25239999999999996,0.26870000000000005,0.19760000000000003,0.21080000000000002,0.3413,0.4969,-0.238,-0.153
2024-04-03 16:00:00,0.9989,-0.0462,-0.866,-0.5,26.27,12.23,0.37279999999999996,0.3024,0.3578,0.30500000000000005,0.3339,0.3335,0.4654,-0.111,-0.095
2024-04-03 17:00:00,0.9989,-0.0462,-0.9659,-0.2588,27.93,12.97,0.45899999999999996,0.3572,0.4277,0.3603,0.5186,0.365,0.4319,-0.073,-0.046
2024-04-03 18:00:00,0.9989,-0.0462,-1.0,-0.0,32.13,14.85,0.5509,0.4485,0.4756,0.4484,0.6032,0.5045,0.5224,-0.003,-0.0
2024-04-03 19:00:00,0.9989,-0.0462,-0.9659,0.2588,16.91,8.35,0.581,0.4785,0.5502,0.5301,0.6898,0.5493,0.6557,-0.0,-0.0
2024-04-03 20:00:00,0.9989,-0.0462,-0.866,0.5,15.75,7.83,0.6652,0.539,0.5839,0.6624,0.7487,0.5841,0.8867,-0.0,-0.0
2024-04-03 21:00:00,0.9989,-0.0462,-0.7071,0.7071,13.73,6.93,0.5861,0.4145,0.518,0.6054,0.7318,0.5148,0.8615,-0.0,-0.0
2024-04-03 22:00:00,0.9989,-0.0462,-0.5,0.866,12.26,6.27,0.515,0.3354,0.5076,0.4602,0.6389,0.6108,0.6638,-0.0,-0.0
2024-04-03 23:00:00,0.9989,-0.0462,-0.2588,0.9659,9.45,5.01,0.532,0.3419,0.4331,0.4239,0.6015,0.5298,0.5692,-0.0,-0.0
2024-04-04 00:00:00,0.998,-0.0634,0.0,1.0,8.32,4.5,0.4628,0.2822,0.4128,0.4557,0.4769,0.3973,0.4939,-0.0,-0.0
2024-04-04 01:00:00,0.998,-0.0634,0.2588,0.9659,8.36,4.52,0.3887,0.2445,0.3178,0.4248,0.4218,0.333,0.3682,-0.0,-0.0
2024-04-04 02:00:00,0.998,-0.0634,0.5,0.866,8.97,4.79,0.3296,0.1984,0.2621,0.3864,0.4901,0.2243,0.2598,-0.0,-0.0
2024-04-04 03:00:00,0.998,-0.0634,0.7071,0.7071,8.69,4.67,0.284,0.243,0.2302,0.3319,0.4356,0.2393,0.2284,-0.0,-0.0
2024-04-04 04:00:00,0.998,-0.0634,0.866,0.5,8.53,4.6,0.2426,0.1832,0.2463,1.0,0.3336,0.3361,0.2198,-0.0,-0.0
2024-04-04 05:00:00,0.998,-0.0634,0.9659,0.2588,9.97,5.24,0.2212,0.1749,0.2752,1.0,0.315,0.3512,0.2194,-0.0,-0.0
2024-04-04 06:00:00,0.998,-0.0634,1.0,0.0,13.73,6.93,0.2473,0.16260000000000002,0.27699999999999997,0.2506,0.2938,0.4155,0.2318,-0.015,-0.023
2024-04-04 07:00:00,0.998,-0.0634,0.9659,-0.2588,12.77,6.5,0.2125,0.13529999999999998,0.22009999999999996,0.2117,0.2928,0.395,0.3077,-0.105,-0.088
2024-04-04 08:00:00,0.998,-0.0634,0.866,-0.5,15.54,7.74,0.14039999999999997,-0.0315,0.04880000000000001,0.16110000000000002,0.15550000000000003,0.4847,0.4091,-0.312,-0.176
2024-04-04 09:00:00,0.998,-0.0634,0.7071,-0.7071,16.44,8.14,-0.022700000000000053,-0.2622,-0.1699,-0.07389999999999997,-0.043300000000000005,0.4175,0.4273,-0.483,-0.408
2024-04-04 10:00:00,0.998,-0.0634,0.5,-0.866,14.05,7.07,-0.16559999999999997,-0.32939999999999997,-0.23409999999999997,-0.2772,-0.174,0.3998,0.4311,-0.566,-0.565
2024-04-04 11:00:00,0.998,-0.0634,0.2588,-0.9659,13.59,6.86,-0.2284,-0.32630000000000003,-0.2917,-0.3056,-0.2146,0.391,0.4111,-0.596,-0.634
2024-04-04 12:00:00,0.998,-0.0634,0.0,-1.0,12.96,6.58,-0.23959999999999998,-0.2673,-0.20499999999999996,-0.2532,-0.13029999999999997,0.3453,0.4929,-0.597,-0.581
2024-04-04 13:00:00,0.998,-0.0634,-0.2588,-0.9659,12.43,6.34,-0.21690000000000004,-0.21480000000000005,-0.191,-0.0877,-0.06420000000000003,0.375,0.4797,-0.526,-0.51
2024-04-04 14:00:00,0.998,-0.0634,-0.5,-0.866,11.76,6.04,-0.1008,-0.15589999999999998,-0.14789999999999998,-0.06479999999999997,-0.08239999999999997,0.3107,0.4633,-0.485,-0.399
2024-04-04 15:00:00,0.998,-0.0634,-0.7071,-0.7071,11.87,6.09,0.10749999999999998,-0.017299999999999982,0.0,-0.0121,0.07569999999999999,0.3748,0.4417,-0.299,-0.308
2024-04-04 16:00:00,0.998,-0.0634,-0.866,-0.5,27.47,12.77,0.2483,0.1463,0.20620000000000002,0.2391,0.21209999999999998,0.3705,0.4457,-0.138,-0.16
2024-04-04 17:00:00,0.998,-0.0634,-0.9659,-0.2588,30.24,14.01,0.4031,0.36910000000000004,0.4164,0.2992,0.4701,0.3657,0.3994,-0.023,-0.052
2024-04-04 18:00:00,0.998,-0.0634,-1.0,-0.0,32.51,15.02,0.5257,0.3776,0.4324,0.4111,0.5979,0.504,0.4579,-0.0,-0.0
2024-04-04 19:00:00,0.998,-0.0634,-0.9659,0.2588,16.46,8.15,0.5882,0.3634,0.4285,0.5706,0.631,0.6045,0.6393,-0.0,-0.0
2024-04-04 20:00:00,0.998,-0.0634,-0.866,0.5,13.88,6.99,0.6235,0.358,0.511,0.605,0.6624,0.5861,0.7584,-0.0,-0.0
2024-04-04 21:00:00,0.998,-0.0634,-0.7071,0.7071,13.76,6.94,0.5975,0.3105,0.4675,0.5494,0.5961,0.5068,0.8431,-0.0,-0.0
2024-04-04 22:00:00,0.998,-0.0634,-0.5,0.866,11.57,5.96,0.5279,0.3315,0.4455,0.4502,0.5072,0.509,0.7354,-0.0,-0.0
2024-04-04 23:00:00,0.998,-0.0634,-0.2588,0.9659,15.12,7.55,0.4923,0.3016,0.3502,0.3729,0.4757,0.4391,0.6806,-0.0,-0.0
2024-04-05 00:00:00,0.9968,-0.0805,0.0,1.0,10.5,5.48,0.3693,0.2923,0.3204,0.4128,0.4215,0.402,0.521,-0.0,-0.0
2024-04-05 01:00:00,0.9968,-0.0805,0.2588,0.9659,6.79,3.82,0.3134,0.2044,0.3153,0.3371,0.4427,0.3043,0.4232,-0.0,-0.0
2024-04-05 02:00:00,0.9968,-0.0805,0.5,0.866,4.62,2.85,0.2335,0.184,0.2962,0.2851,0.4564,0.1961,0.3233,-0.0,-0.0
2024-04-05 03:00:00,0.9968,-0.0805,0.7071,0.7071,3.49,2.34,0.2173,0.1629,0.2359,0.1915,0.3989,0.2329,0.3004,-0.0,-0.0
2024-04-05 04:00:00,0.9968,-0.0805,0.866,0.5,3.82,2.49,0.2037,0.1632,0.2604,0.1511,0.3343,0.277,0.2767,-0.0,-0.0
2024-04-05 05:00:00,0.9968,-0.0805,0.9659,0.2588,6.24,3.57,0.2012,0.1352,0.2289,0.1497,0.3262,0.3273,0.2561,-0.0,-0.0
2024-04-05 06:00:00,0.9968,-0.0805,1.0,0.0,7.06,3.94,0.192,0.0896,0.2368,0.1371,0.25770000000000004,0.412,0.2674,-0.018,-0.033
2024-04-05 07:00:00,0.9968,-0.0805,0.9659,-0.2588,12.18,6.23,0.2007,0.09140000000000001,0.1954,0.1428,0.26080000000000003,0.3869,0.3172,-0.077,-0.088
2024-04-05 08:00:00,0.9968,-0.0805,0.866,-0.5,16.02,7.95,0.1124,0.011199999999999988,0.14930000000000002,0.1413,0.218,0.3275,0.3716,-0.198,-0.13
2024-04-05 09:00:00,0.9968,-0.0805,0.7071,-0.7071,15.87,7.88,-0.12159999999999999,-0.3055,-0.16609999999999997,-0.12359999999999999,-0.1265,0.3837,0.429,-0.457,-0.316
2024-04-05 10:00:00,0.9968,-0.0805,0.5,-0.866,12.77,6.5,-0.18489999999999995,-0.40549999999999997,-0.2163,-0.19590000000000002,-0.18630000000000002,0.3849,0.4109,-0.59,-0.592
2024-04-05 11:00:00,0.9968,-0.0805,0.2588,-0.9659,11.53,5.94,-0.2667,-0.42660000000000003,-0.3327,-0.251,-0.22150000000000003,0.3407,0.4608,-0.651,-0.645
2024-04-05 12:00:00,0.9968,-0.0805,0.0,-1.0,10.92,5.67,-0.21400000000000002,-0.35500000000000004,-0.23650000000000004,-0.2249,-0.29500000000000004,0.359,0.4914,-0.657,-0.678
2024-04-05 13:00:00,0.9968,-0.0805,-0.2588,-0.9659,7.56,4.16,-0.16949999999999998,-0.3328,-0.23149999999999998,-0.19029999999999997,-0.254,0.3573,0.5175,-0.594,-0.627
2024-04-05 14:00:00,0.9968,-0.0805,-0.5,-0.866,4.03,2.58,-0.07650000000000001,-0.2813,-0.19269999999999998,-0.13419999999999999,-0.10089999999999999,0.3773,0.4509,-0.499,-0.522
2024-04-05 15:00:00,0.9968,-0.0805,-0.7071,-0.7071,3.15,2.19,0.13990000000000002,-0.09109999999999996,-0.05629999999999996,-0.04340000000000005,0.03160000000000002,0.3356,0.4118,-0.289,-0.359
