day,hour,soc,action_power
78,23,0.0,0.0
79,0,0.0,0.0
79,1,0.0,0.0
79,2,0.0,0.0
79,3,0.0,0.0
79,4,0.0,0.0
79,5,0.0,0.0
79,6,0.0,0.0
79,7,0.38,0.40000000000095004
79,8,0.0,-0.361
79,9,0.0,0.0
79,10,0.0,0.0
79,11,0.0,0.0
79,12,1e-12,9.5e-13
79,13,0.24,0.25263158000095004
79,14,0.62,0.40000000000095004
79,15,1.0,0.40000000000095004
79,16,0.84210526,-0.15
79,17,0.42105263,-0.4
79,18,0.0,-0.4
79,19,0.0,0.0
79,20,0.0,0.0
79,21,0.0,0.0
79,22,0.0,0.0
79,23,0.0,0.0
80,0,0.0,0.0
80,1,0.0,0.0
80,2,0.0,0.0
80,3,0.0,0.0
80,4,0.0,0.0
80,5,0.0,0.0
80,6,0.24,0.25263158000095004
80,7,0.62,0.40000000000095004
80,8,1.0,0.4
80,9,0.62,-0.361
80,10,1.0,0.40000000000095004
80,11,1.0,1.94990192e-12
80,12,1.0,1.9501356e-12
80,13,1.0,9.5e-13
80,14,1.0,9.4943445333e-13
80,15,1.0,1.94990192e-12
80,16,0.84210526,-0.15
80,17,0.42105263,-0.4
80,18,0.0,-0.4
80,19,0.0,0.0
80,20,0.0,0.0
80,21,0.0,0.0
80,22,0.0,0.0
80,23,0.0,0.0
81,0,0.0,0.0
81,1,0.0,0.0
81,2,0.38,0.40000000000095004
81,3,0.76,0.40000000000095004
81,4,0.66884211,-0.0866
81,5,1.0,0.34858726000095
81,6,0.75305263,-0.2346
81,7,0.42105263,-0.3154
81,8,0.0,-0.4
81,9,0.0,0.0
81,10,1e-12,9.5e-13
81,11,0.110325,0.11613158000095
81,12,0.490325,0.40000000000095004
81,13,0.870325,0.40000000000095004
81,14,1.0,0.13650000000095
81,15,1.0,0.0
81,16,0.84210526,-0.15
81,17,0.42105263,-0.4
81,18,0.0,-0.4
81,19,0.0,0.0
81,20,0.0,0.0
81,21,0.0,0.0
81,22,0.0,0.0
81,23,0.0,0.0
82,0,0.0,0.0
82,1,0.0,0.0
82,2,0.38,0.40000000000095004
82,3,0.76,0.40000000000095004
82,4,1.0,0.25263158000095004
82,5,1.0,0.0
82,6,0.84210526,-0.15
82,7,0.42105263,-0.4
82,8,0.0,-0.4
82,9,0.0,0.0
82,10,0.24,0.25263158000095004
82,11,0.62,0.40000000000095004
82,12,1.0,0.40000000000095004
82,13,1.0,9.5e-13
82,14,1.0,-4.9993343e-14
82,15,1.0,-4.9993343e-14
82,16,0.84210526,-0.15
82,17,0.42105263,-0.4
82,18,0.0,-0.4
82,19,0.0,0.0
82,20,0.0,0.0
82,21,0.0,0.0
82,22,0.0,0.0
82,23,0.0,-1e-12
83,0,1e-12,9.5e-13
83,1,0.24,0.25263158000095004
83,2,0.62,0.40000000000095004
83,3,1.0,0.40000000000095004
83,4,1.0,9.5e-13
83,5,1.0,0.0
83,6,0.57894737,-0.4
83,7,0.57894737,0.0
83,8,0.57894737,9.5e-13
83,9,0.57894737,9.5e-13
83,10,0.95894737,0.40000000000095004
83,11,0.95894737,9.5e-13
83,12,1.0,0.043213296000949995
83,13,1.0,9.5e-13
83,14,1.0,-4.9993343e-14
83,15,1.0,0.0
83,16,0.84210526,-0.15
83,17,0.42105263,-0.4
83,18,0.0,-0.4
83,19,1e-12,9.5e-13
83,20,0.0,-9.5e-13
83,21,0.0,0.0
83,22,0.0,0.0
83,23,0.0,-1e-12
84,0,0.38,0.4
84,1,0.38,9.5e-13
84,2,0.62,0.25263158000095004
84,3,1.0,0.40000000000095004
84,4,1.0,9.5e-13
84,5,1.0,-9.4997898e-13
84,6,1.0,9.5e-13
84,7,0.63284211,-0.3488
84,8,0.21178947,-0.4
84,9,0.0,-0.2012
84,10,0.0,0.0
84,11,1e-12,9.5e-13
84,12,0.24,0.25263158000095004
84,13,0.62,0.40000000000095004
84,14,1.0,0.4
84,15,1.0,0.0
84,16,0.84210526,-0.15
84,17,0.42105263,-0.4
84,18,0.0,-0.4
84,19,0.0,0.0
84,20,0.0,0.0
84,21,0.0,0.0
84,22,0.0,0.0
84,23,0.0,-1e-12
85,0,0.38,0.40000000000095004
85,1,0.17947368,-0.1905
85,2,0.55947368,0.40000000000095004
85,3,0.93947368,0.40000000000095004
85,4,0.93947368,9.5e-13
85,5,1.0,0.06371191100095
85,6,1.0,1.94990192e-12
85,7,0.57894737,-0.4
85,8,0.51494737,-0.0608
85,9,0.51494737,0.0
85,10,0.51494737,9.5e-13
85,11,0.51494737,9.5e-13
85,12,0.51494737,9.5e-13
85,13,0.86871,0.37238172000095004
85,14,1.0,0.13820000000094998
85,15,1.0,-4.9993343e-14
85,16,0.84210526,-0.15
85,17,0.42105263,-0.4
85,18,0.0,-0.4
85,19,1e-12,9.5e-13
85,20,0.30821053,0.32443213000095
85,21,0.0,-0.2928
85,22,0.17547368,0.18470914000094998
85,23,0.0,-0.1667
86,0,0.0,0.0
86,1,0.0,0.0
86,2,1e-12,9.5e-13
86,3,0.0,-9.5e-13
86,4,0.0,0.0
86,5,0.24,0.25263158000095004
86,6,0.62,0.40000000000095004
86,7,1.0,0.40000000000095004
86,8,0.90031579,-0.0947
86,9,0.62,-0.2663
86,10,1.0,0.4
86,11,1.0,-1.0000778e-12
86,12,0.57894737,-0.4
86,13,0.75376,0.18401330000094998
86,14,1.0,0.25920000000095
86,15,1.0,-4.9993343e-14
86,16,0.84210526,-0.15
86,17,0.42105263,-0.4
86,18,0.0,-0.4
86,19,0.0,0.0
86,20,0.38,0.40000000000095004
86,21,0.0,-0.361
86,22,0.0,0.0
86,23,0.0,-1e-12
87,0,0.38,0.4
87,1,0.0,-0.361
87,2,0.0,0.0
87,3,1e-12,9.5e-13
87,4,0.32221053,0.33916898000095
87,5,0.0,-0.3061
87,6,0.0,0.0
87,7,0.0,0.0
87,8,0.0,0.0
87,9,0.0,0.0
87,10,0.34713,0.3654
87,11,0.62,0.28723158
87,12,1.0,0.4
87,13,1.0,9.5e-13
87,14,1.0,-4.9993343e-14
87,15,1.0,-4.9993343e-14
87,16,0.84210526,-0.15
87,17,0.42105263,-0.4
87,18,0.0,-0.4
87,19,1e-12,9.5e-13
87,20,0.0,-9.5e-13
87,21,0.0,0.0
87,22,0.0,0.0
87,23,0.0,-1e-12
88,0,1e-12,9.5e-13
88,1,0.0,-9.5e-13
88,2,0.24,0.25263158000095004
88,3,0.62,0.40000000000095004
88,4,1.0,0.40000000000095004
88,5,1.0,-4.9993343e-14
88,6,1.0,9.9990192e-13
88,7,0.68607474,-0.298229
88,8,0.27449579,-0.391
88,9,0.16818,-0.101
88,10,0.357515,0.19930000000095
88,11,0.6751,0.33430000000095
88,12,0.961145,0.30110000000095
88,13,1.0,0.040900000000949996
88,14,1.0,-4.9993343e-14
88,15,1.0,0.0
88,16,0.84210526,-0.15
88,17,0.42105263,-0.4
88,18,0.0,-0.4
88,19,0.0,0.0
88,20,0.0,0.0
88,21,0.0,0.0
88,22,0.0,0.0
88,23,0.0,-1e-12
89,0,0.38,0.40000000000095004
89,1,0.62,0.25263158000095004
89,2,1.0,0.40000000000095004
89,3,1.0,9.5e-13
89,4,1.0,0.0
89,5,1.0,1.94990192e-12
89,6,1.0,1.94966818e-12
89,7,1.0,-3.7047809e-12
89,8,0.756705,-0.23113025
89,9,0.756705,0.0
89,10,0.756705,9.5e-13
89,11,0.85218,0.10050000000095001
89,12,1.0,0.15560000000094998
89,13,1.0,9.5e-13
89,14,1.0,9.5e-13
89,15,1.0,9.5e-13
89,16,0.84210526,-0.15
89,17,0.42105263,-0.4
89,18,0.0,-0.4
89,19,0.0,0.0
89,20,0.0,0.0
89,21,0.0,0.0
89,22,1e-12,9.5e-13
89,23,0.0,-9.5e-13
90,0,0.38,0.4
90,1,0.38,9.5e-13
90,2,0.62,0.25263158000095004
90,3,0.62,9.5e-13
90,4,1.0,0.40000000000095004
90,5,1.0,9.5e-13
90,6,0.57894737,-0.4
90,7,0.48326316,-0.0909
90,8,0.062210526,-0.4
90,9,0.0,-0.0591
90,10,1e-12,9.5e-13
90,11,0.38,0.40000000000095004
90,12,0.76,0.40000000000095004
90,13,1.0,0.25263158000095004
90,14,1.0,9.5e-13
90,15,1.0,1.94990192e-12
90,16,0.84210526,-0.15
90,17,0.42105263,-0.4
90,18,0.0,-0.4
90,19,0.0,0.0
90,20,1e-12,9.5e-13
90,21,0.0,-9.5e-13
90,22,1e-12,9.5e-13
90,23,0.0,-1.95e-12
91,0,0.0,0.0
91,1,0.082105263,0.08642659300095
91,2,0.46210526,0.40000000000095004
91,3,0.84210526,0.40000000000095004
91,4,0.84210526,9.5e-13
91,5,0.84210526,9.5e-13
91,6,0.42105263,-0.4
91,7,0.42105263,9.5e-13
91,8,0.0,-0.4
91,9,0.0,0.0
91,10,0.286615,0.30170000000095004
91,11,0.666615,0.40000000000095004
91,12,1.0,0.35093158000095004
91,13,1.0,-4.9993343e-14
91,14,1.0,-4.9993343e-14
91,15,1.0,-1.0000778e-12
91,16,0.57894737,-0.4
91,17,0.15789474,-0.4
91,18,0.0,-0.15
91,19,0.0,0.0
91,20,0.0,0.0
91,21,0.0,0.0
91,22,1e-12,9.5e-13
91,23,0.0,-1.95e-12
92,0,1e-12,9.5e-13
92,1,2e-12,9.5e-13
92,2,0.056044474,0.058994183000949996
92,3,0.43604447,0.40000000000095004
92,4,0.81604447,0.40000000000095004
92,5,0.81604447,9.5e-13
92,6,0.81604447,9.5e-13
92,7,0.39499184,-0.4
92,8,0.086781316,-0.2928
92,9,0.024255,-0.0594
92,10,0.155545,0.13820000000094998
92,11,0.42031,0.27870000000095
92,12,0.72374,0.31940000000095004
92,13,0.954875,0.24330000000094998
92,14,1.0,0.04750000000095
92,15,1.0,-4.9993343e-14
92,16,0.84210526,-0.15
92,17,0.42105263,-0.4
92,18,0.0,-0.4
92,19,0.0,0.0
92,20,1e-12,9.5e-13
92,21,0.0,-9.5e-13
92,22,1e-12,9.5e-13
92,23,0.0,-1.95e-12
93,0,0.38,0.40000000000095004
93,1,0.38,9.5e-13
93,2,0.62,0.25263158000095004
93,3,0.62,9.5e-13
93,4,1.0,0.40000000000095004
93,5,1.0,9.5e-13
93,6,1.0,0.0
93,7,1.0,9.5e-13
93,8,0.93055474,-0.065973
93,9,0.85066,-0.0759
93,10,0.88049,0.031400000000949994
93,11,0.944995,0.06790000000095
93,12,0.97055,0.02690000000095
93,13,1.0,0.03100000000095
93,14,1.0,-5.0204285e-14
93,15,1.0,-1.0000778e-12
93,16,0.57894737,-0.4
93,17,0.15789474,-0.4
93,18,0.0,-0.15
93,19,0.0,0.0
93,20,0.0,0.0
93,21,0.0,0.0
93,22,1e-12,9.5e-13
93,23,0.0,-1.95e-12
94,0,0.38,0.4
94,1,0.0,-0.361
94,2,1e-12,9.5e-13
94,3,2e-12,9.5e-13
94,4,3e-12,9.5e-13
94,5,0.38,0.40000000000095004
94,6,0.38,9.5e-13
94,7,0.38,9.5e-13
94,8,0.62,0.25263158000095004
94,9,0.62,9.5e-13
94,10,0.62,9.5e-13
94,11,0.62,9.5e-13
94,12,1.0,0.40000000000095004
94,13,1.0,-4.97824e-14
94,14,1.0,0.0
94,15,1.0,-9.9986686e-13
94,16,0.57894737,-0.4
94,17,0.15789474,-0.4
94,18,0.0,-0.15
94,19,0.0,0.0
94,20,1e-12,9.5e-13
94,21,2e-12,9.5e-13
94,22,0.0,-1.9e-12
94,23,0.0,-1e-12
95,0,1e-12,9.5e-13
95,1,2e-12,9.5e-13
95,2,0.24,0.25263158000095004
95,3,0.62,0.40000000000095004
95,4,1.0,0.40000000000095004
95,5,1.0,1.94990192e-12
95,6,1.0,9.5e-13
95,7,1.0,9.5e-13
95,8,1.0,9.5e-13
95,9,1.0,9.5e-13
95,10,1.0,1.9494344500000003e-12
95,11,1.0,9.5e-13
95,12,1.0,9.5e-13
95,13,1.0,9.5e-13
95,14,1.0,-1.130514e-11
95,15,1.0,9.5e-13
95,16,0.84210526,-0.15
95,17,0.42105263,-0.4
95,18,0.0,-0.4
95,19,0.0,0.0
95,20,1e-12,9.5e-13
95,21,0.0,-9.5e-13
95,22,1e-12,9.5e-13
95,23,0.0,-1.95e-12
96,0,1e-12,9.5e-13
96,1,2e-12,9.5e-13
96,2,0.24,0.25263158000095004
96,3,0.62,0.40000000000095004
96,4,1.0,0.40000000000095004
96,5,1.0,1.94990192e-12
96,6,1.0,9.5e-13
96,7,0.65705263,-0.3258
96,8,0.24757895,-0.389
96,9,0.0,-0.2352
96,10,0.12046,0.12680000000095
96,11,0.50046,0.40000000000095004
96,12,0.88046,0.40000000000095004
96,13,1.0,0.12583158000095
96,14,1.0,-9.4997898e-13
96,15,1.0,9.5e-13
96,16,0.57894737,-0.4
96,17,0.15789474,-0.4
96,18,0.0,-0.15
96,19,1e-12,9.5e-13
96,20,0.0,-9.5e-13
96,21,0.0,0.0
96,22,0.0,0.0
96,23,0.0,-1e-12
97,0,0.0,0.0
97,1,1e-12,9.5e-13
97,2,0.38,0.40000000000095004
97,3,0.62,0.25263158000095004
97,4,0.62,9.5e-13
97,5,1.0,0.40000000000095004
97,6,1.0,1.0000778e-12
97,7,1.0,-1.0000778e-12
97,8,1.0,0.0
97,9,1.0,1.94990192e-12
97,10,1.0,9.5e-13
97,11,1.0,9.5e-13
97,12,1.0,9.5e-13
97,13,1.0,9.5e-13
97,14,1.0,9.5e-13
97,15,1.0,-6.6029182e-12
97,16,0.57894737,-0.4
97,17,0.15789474,-0.4
97,18,0.0,-0.15
97,19,0.0,0.0
97,20,1e-12,9.5e-13
97,21,0.0,-9.5e-13
97,22,0.0,0.0
97,23,0.0,-1e-12
98,0,1e-12,9.5e-13
98,1,0.0,-9.5e-13
98,2,0.24,0.25263158000095004
98,3,0.62,0.40000000000095004
98,4,1.0,0.40000000000095004
98,5,1.0,-5.0204285e-14
98,6,1.0,9.9990192e-13
98,7,0.57894737,-0.4
98,8,0.15789474,-0.4
98,9,0.16435474,0.0068
98,10,0.51898974,0.37330000000095004
98,11,0.89898974,0.40000000000095004
98,12,0.89898974,9.5e-13
98,13,0.89898974,9.5e-13
98,14,1.0,0.10632659000095
98,15,1.0,-5.0204285e-14
98,16,0.84210526,-0.15
98,17,0.42105263,-0.4
98,18,0.0,-0.4
98,19,0.0,0.0
98,20,0.0,0.0
98,21,0.0,0.0
98,22,0.0,0.0
98,23,0.0,-1e-12
99,0,0.0,0.0
99,1,0.0,0.0
99,2,1e-12,9.5e-13
99,3,0.24,0.25263158000095004
99,4,0.62,0.40000000000095004
99,5,1.0,0.40000000000095004
99,6,1.0,-1.0000778e-12
99,7,1.0,0.0
99,8,1.0,0.0
99,9,0.67684211,-0.307
99,10,0.62,-0.054
99,11,0.62,9.5e-13
99,12,0.62,9.5e-13
99,13,0.62,9.5e-13
99,14,0.62,0.0
99,15,1.0,0.4
99,16,0.84210526,-0.15
99,17,0.42105263,-0.4
99,18,0.0,-0.4
99,19,0.0,0.0
99,20,0.0,0.0
99,21,0.0,0.0
99,22,1e-12,9.5e-13
99,23,0.0,-1.95e-12
100,0,0.38,0.4
100,1,0.0,-0.361
100,2,1e-12,9.5e-13
100,3,0.24,0.25263158000095004
100,4,0.62,0.40000000000095004
100,5,1.0,0.40000000000095004
100,6,1.0,1.94966818e-12
100,7,1.0,-1.852285e-12
100,8,0.77442105,-0.2143
100,9,0.77442105,0.0
100,10,0.77442105,9.5e-13
100,11,1.0,0.23745152000095
100,12,1.0,9.5e-13
100,13,1.0,-1.8500701e-12
100,14,1.0,9.5e-13
100,15,1.0,-4.9993343e-14
100,16,0.70884211,-0.2766
100,17,0.34063158,-0.3498
100,18,0.0,-0.3236
100,19,0.0,0.0
100,20,0.0,0.0
100,21,1e-12,9.5e-13
100,22,0.0,-9.5e-13
100,23,0.0,-1e-12
101,0,1e-12,9.5e-13
101,1,0.0,-9.5e-13
101,2,1e-12,9.5e-13
101,3,2e-12,9.5e-13
101,4,0.067425789,0.07097451500095
101,5,0.44742579,0.40000000000095004
101,6,0.82742579,0.40000000000095004
101,7,0.82742579,9.5e-13
101,8,0.82742579,9.5e-13
101,9,0.82742579,9.5e-13
101,10,0.75605737,-0.0678
101,11,0.74711,-0.0085
101,12,0.87004,0.12940000000094998
101,13,1.0,0.13680000000095
101,14,1.0,-4.9993343e-14
101,15,1.0,-4.9993343e-14
101,16,0.59694737,-0.3829
101,17,0.17589474,-0.4
101,18,0.0,-0.1671
101,19,0.0,0.0
101,20,0.0,0.0
101,21,0.0,0.0
101,22,0.0,0.0
101,23,0.0,-1e-12
102,0,1e-12,9.5e-13
102,1,2e-12,9.5e-13
102,2,3e-12,9.5e-13
102,3,0.38,0.40000000000095004
102,4,0.62,0.25263158000095004
102,5,1.0,0.40000000000095004
102,6,0.77473684,-0.214
102,7,0.39810526,-0.3578
102,8,0.0,-0.3782
102,9,1e-12,9.5e-13
102,10,0.38,0.40000000000095004
102,11,0.76,0.40000000000095004
102,12,1.0,0.25263158000095004
102,13,1.0,9.5e-13
102,14,1.0,9.5e-13
102,15,1.0,-4.9993343e-14
102,16,0.57894737,-0.4
102,17,0.15789474,-0.4
102,18,0.0,-0.15
102,19,0.0,0.0
102,20,0.0,0.0
102,21,1e-12,9.5e-13
102,22,0.0,-9.5e-13
102,23,0.0,-1e-12
103,0,0.24,0.25263158000095004
103,1,0.24,9.5e-13
103,2,0.62,0.40000000000095004
103,3,0.62,9.5e-13
103,4,1.0,0.40000000000095004
103,5,1.0,1.94990192e-12
103,6,1.0,1.94966818e-12
103,7,0.57894737,-0.4
103,8,0.15789474,-0.4
103,9,0.15789474,9.5e-13
103,10,0.24,0.08642659300095
103,11,0.24,9.5e-13
103,12,0.62,0.40000000000095004
103,13,1.0,0.40000000000095004
103,14,1.0,0.0
103,15,1.0,-1.0000778e-12
103,16,0.57894737,-0.4
103,17,0.15789474,-0.4
103,18,0.0,-0.15
103,19,0.0,0.0
103,20,1e-12,9.5e-13
103,21,0.0,-9.5e-13
103,22,1e-12,9.5e-13
103,23,0.0,-1.95e-12
104,0,0.24,0.25263158000095004
104,1,0.24,9.5e-13
104,2,0.24,9.5e-13
104,3,0.62,0.40000000000095004
104,4,1.0,0.40000000000095004
104,5,1.0,-1.0000778e-12
104,6,0.73663158,-0.2502
104,7,0.31557895,-0.4
104,8,0.0,-0.2998
104,9,0.0,0.0
104,10,0.15393,0.16203158000095
104,11,0.53393,0.40000000000095004
104,12,0.891795,0.37670000000095
104,13,1.0,0.11390000000095
104,14,1.0,-4.9993343e-14
104,15,1.0,0.0
104,16,0.57894737,-0.4
104,17,0.15789474,-0.4
104,18,0.0,-0.15
104,19,0.0,0.0
104,20,0.0,0.0
104,21,1e-12,9.5e-13
104,22,0.0,-9.5e-13
104,23,0.0,-1e-12
105,0,0.38,0.40000000000095004
105,1,0.38,9.5e-13
105,2,0.61778947,0.25030471000095
105,3,0.99778947,0.40000000000095004
105,4,0.99778947,9.5e-13
105,5,0.89,-0.1024
105,6,0.65189474,-0.2262
105,7,0.28578947,-0.3478
105,8,0.0,-0.2715
105,9,0.0,0.0
105,10,1e-12,9.5e-13
105,11,0.24,0.25263158000095004
105,12,0.62,0.40000000000095004
105,13,1.0,0.40000000000095004
105,14,1.0,9.5e-13
105,15,1.0,-4.9993343e-14
105,16,0.57894737,-0.4
105,17,0.15789474,-0.4
105,18,0.0,-0.15
105,19,0.0,0.0
105,20,0.0,0.0
105,21,0.0,0.0
105,22,0.0,0.0
105,23,0.0,-1e-12
106,0,0.38,0.40000000000095004
106,1,0.38,9.5e-13
106,2,0.38,9.5e-13
106,3,0.76,0.40000000000095004
106,4,1.0,0.25263158000095004
106,5,1.0,-4.9993343e-14
106,6,0.84210526,-0.15
106,7,0.42105263,-0.4
106,8,0.0,-0.4
106,9,0.0,0.0
106,10,0.09275,0.09763157900095
106,11,0.47275,0.40000000000095004
106,12,0.81608,0.36140000000095
106,13,1.0,0.19360000000094998
106,14,1.0,-1.0000778e-12
106,15,1.0,0.0
106,16,0.57894737,-0.4
106,17,0.15789474,-0.4
106,18,0.0,-0.15
106,19,0.0,0.0
106,20,0.0,0.0
106,21,0.0,0.0
106,22,0.0,0.0
106,23,0.0,-1e-12
107,0,1e-12,9.5e-13
107,1,0.0,-9.5e-13
107,2,1e-12,9.5e-13
107,3,2e-12,9.5e-13
107,4,0.24,0.25263158000095004
107,5,0.62,0.40000000000095004
107,6,0.62,9.5e-13
107,7,0.62,9.5e-13
107,8,0.62,9.5e-13
107,9,1.0,0.40000000000095004
107,10,1.0,9.5e-13
107,11,1.0,9.5e-13
107,12,1.0,-2.8501479e-12
107,13,1.0,9.5e-13
107,14,1.0,0.0
107,15,1.0,0.0
107,16,0.84210526,-0.15
107,17,0.42105263,-0.4
107,18,0.0,-0.4
107,19,0.0,0.0
107,20,1e-12,9.5e-13
107,21,0.0,-9.5e-13
107,22,0.0,0.0
107,23,0.0,-1e-12
108,0,-1.0526316e-12,-1e-12
108,1,0.0,1e-12
108,2,0.0,0.0
108,3,0.0,0.0
108,4,0.0,0.0
108,5,0.016625,0.0175
108,6,0.09386,0.0813
108,7,0.21622,0.1288
108,8,0.454955,0.2513
108,9,0.62,0.17373158
108,10,0.62,0.0
108,11,1.0,0.4
108,12,1.0,0.0
108,13,1.0,0.0
108,14,1.0,0.0
108,15,1.0,0.0
108,16,0.81747368,-0.1734
108,17,0.42105263,-0.3766
108,18,0.0,-0.4
108,19,0.0,0.0
108,20,0.0,0.0
108,21,0.0,0.0
108,22,0.0,0.0
108,23,0.0,0.0
109,0,0.0405,0.04263157900095
109,1,0.0405,9.5e-13
109,2,0.348395,0.32410000000095
109,3,0.676905,0.34580000000095
109,4,1.0,0.34010000000095003
109,5,1.0,1.94966818e-12
109,6,1.0,9.5e-13
109,7,0.98768421,-0.0117
109,8,0.98768421,0.0
109,9,0.80583263,-0.172759
109,10,0.38478,-0.4
109,11,0.38478,9.5e-13
109,12,0.38478,9.5e-13
109,13,0.38478,9.5e-13
109,14,0.76478,0.40000000000095004
109,15,1.0,0.24760000000094998
109,16,0.84210526,-0.15
109,17,0.42105263,-0.4
109,18,0.0,-0.4
109,19,0.0,0.0
109,20,1e-12,9.5e-13
109,21,0.0,-9.5e-13
109,22,1e-12,9.5e-13
109,23,0.0,-1.95e-12
110,0,0.17822,0.18760000000094998
110,1,0.35929,0.19060000000094998
110,2,0.54853,0.19920000000094998
110,3,0.745085,0.20690000000095
110,4,0.834035,0.09363157900095001
110,5,1.0,0.17470000000094998
110,6,1.0,1.94966818e-12
110,7,0.932,-0.0646
110,8,0.51094737,-0.4
110,9,0.089894737,-0.4
110,10,0.46989474,0.40000000000095004
110,11,0.62,0.15800554000095
110,12,1.0,0.40000000000095004
110,13,1.0,4.1661408e-12
110,14,1.0,-5.0204285e-14
110,15,1.0,-4.9993343e-14
110,16,0.75947368,-0.2285
110,17,0.48452632,-0.2612
110,18,0.17968421,-0.2896
110,19,0.0,-0.1707
110,20,0.0,0.0
110,21,0.0,0.0
110,22,0.0,0.0
110,23,0.0,-1e-12
111,0,0.38,0.40000000000095004
111,1,0.38,9.5e-13
111,2,0.38,9.5e-13
111,3,0.62,0.25263158000095004
111,4,1.0,0.40000000000095004
111,5,1.0,9.5e-13
111,6,1.0,1.94966818e-12
111,7,0.72536842,-0.2609
111,8,0.30431579,-0.4
111,9,0.0,-0.2891
111,10,0.0,0.0
111,11,0.24,0.25263158000095004
111,12,0.62,0.40000000000095004
111,13,1.0,0.40000000000095004
111,14,1.0,9.5e-13
111,15,1.0,0.0
111,16,0.57894737,-0.4
111,17,0.15789474,-0.4
111,18,0.0,-0.15
111,19,0.0,0.0
111,20,0.0,0.0
111,21,0.0,0.0
111,22,0.0,0.0
111,23,0.0,-1e-12
112,0,0.0,0.0
112,1,1e-12,9.5e-13
112,2,0.38,0.40000000000095004
112,3,0.76,0.40000000000095004
112,4,1.0,0.25263158000095004
112,5,1.0,1.94990192e-12
112,6,1.0,1.94966818e-12
112,7,0.57894737,-0.4
112,8,0.15789474,-0.4
112,9,0.0,-0.15
112,10,0.0,0.0
112,11,1e-12,9.5e-13
112,12,0.38,0.40000000000095004
112,13,0.62,0.25263158000095004
112,14,1.0,0.40000000000095004
112,15,1.0,0.0
112,16,0.84210526,-0.15
112,17,0.42105263,-0.4
112,18,0.0,-0.4
112,19,0.0,0.0
112,20,1e-12,9.5e-13
112,21,0.0,-9.5e-13
112,22,0.0,0.0
112,23,0.0,-1e-12
113,0,0.24,0.25263158000095004
113,1,0.24,0.0
113,2,0.24,9.5e-13
113,3,0.24,9.5e-13
113,4,0.62,0.40000000000095004
113,5,1.0,0.40000000000095004
113,6,1.0,9.9990192e-13
113,7,0.57894737,-0.4
113,8,0.15789474,-0.4
113,9,0.0,-0.15
113,10,1e-12,9.5e-13
113,11,0.127615,0.13433158000095
113,12,0.507615,0.40000000000095004
113,13,0.887615,0.40000000000095004
113,14,1.0,0.11830000000095
113,15,1.0,-4.9993343e-14
113,16,0.84210526,-0.15
113,17,0.42105263,-0.4
113,18,0.0,-0.4
113,19,1e-12,9.5e-13
113,20,0.0,-9.5e-13
113,21,0.0,0.0
113,22,1e-12,9.5e-13
113,23,0.0,-1.95e-12
114,0,0.057789474,0.060831025000949994
114,1,0.057789474,0.0
114,2,0.057789474,9.5e-13
114,3,0.028210526,-0.0281
114,4,0.028210526,9.5e-13
114,5,0.028210526,9.5e-13
114,6,0.028210526,0.0
114,7,0.028210526,9.5e-13
114,8,0.028210526,9.5e-13
114,9,0.0,-0.0268
114,10,1e-12,9.5e-13
114,11,0.04107,0.043231579000949996
114,12,0.42107,0.40000000000095004
114,13,0.80107,0.40000000000095004
114,14,1.0,0.20940000000095
114,15,1.0,-4.9993343e-14
114,16,0.63168421,-0.3499
114,17,0.21063158,-0.4
114,18,0.0,-0.2001
114,19,0.0,0.0
114,20,1e-12,9.5e-13
114,21,0.0,-9.5e-13
114,22,0.0,0.0
114,23,0.0,-1e-12
115,0,0.02204,0.02320000000095
115,1,0.011829474,-0.0097
115,2,0.24,0.2401795
115,3,0.62,0.40000000000095004
115,4,0.62,9.5e-13
115,5,0.62,9.5e-13
115,6,1.0,0.40000000000095004
115,7,0.84789474,-0.1445
115,8,0.71052632,-0.1305
115,9,0.71052632,9.5e-13
115,10,1.0,0.30470914000095
115,11,1.0,9.5e-13
115,12,1.0,9.5e-13
115,13,1.0,9.5e-13
115,14,1.0,9.5e-13
115,15,1.0,-4.9993343e-14
115,16,0.71105263,-0.2745
115,17,0.31810526,-0.3733
115,18,0.0,-0.3022
115,19,0.0,0.0
115,20,1e-12,9.5e-13
115,21,0.0,-9.5e-13
115,22,0.0,0.0
115,23,0.0,-1e-12
116,0,0.14668,0.15440000000095
116,1,0.288895,0.14970000000095
116,2,0.434435,0.15320000000095
116,3,0.76117,0.34393158000095003
116,4,0.898445,0.14450000000094998
116,5,1.0,0.10690000000095
116,6,0.97842105,-0.0205
116,7,0.97569184,-0.00259275
116,8,0.71958658,-0.2433
116,9,0.55190237,-0.1593
116,10,0.542955,-0.0085
116,11,0.693435,0.15840000000095
116,12,0.91013,0.22810000000095
116,13,1.0,0.09460000000095001
116,14,1.0,-9.4997898e-13
116,15,1.0,9.5e-13
116,16,0.84210526,-0.15
116,17,0.42105263,-0.4
116,18,0.0,-0.4
116,19,1e-12,9.5e-13
116,20,1e-12,0.0
116,21,0.0,-9.5e-13
116,22,1e-12,9.5e-13
116,23,0.0,-1.95e-12
117,0,0.38,0.40000000000095004
117,1,0.38,9.5e-13
117,2,0.38,9.5e-13
117,3,0.602045,0.23373158000094998
117,4,0.982045,0.40000000000095004
117,5,1.0,0.01890000000095
117,6,0.89421053,-0.1005
117,7,0.64810526,-0.2338
