day,hour,soc,action_scalar,action_power,demand_delta,import_price,export_price,spread,net_community,raw_demand,modified_demand
93,14,1.0,1.0,0.4,0.07008042147285062,0.508899986743927,0.25,0.258899986743927,0.5443000197410583,0.36629998683929443,0.4363804083121451
93,15,1.0,1.0,0.4,0.0,0.5357000231742859,0.2619999945163727,0.2737000286579132,0.5325000286102295,0.5922999978065491,0.5922999978065491
93,16,0.6,-1.0,-0.4,-0.38,1.0,0.46889999508857727,0.5311000347137451,0.5479999780654907,0.7433000206947327,0.36330002546310425
93,17,0.19999999999999996,-1.0,-0.4,-0.38,1.0,0.48339998722076416,0.5166000127792358,0.6708999872207642,0.7943999767303467,0.41439998149871826
93,18,0.0,-1.0,-0.4,-0.18999999999999995,1.0,0.48890000581741333,0.5110999941825867,0.7407000064849854,0.792900025844574,0.602900025844574
93,19,0.0,-1.0,-0.4,-0.0,0.5640000104904175,0.27489998936653137,0.2891000211238861,0.7199000120162964,0.7577999830245972,0.7577999830245972
93,20,0.0,-1.0,-0.4,-0.0,0.492000013589859,0.2425999939441681,0.24940001964569092,0.6541000008583069,0.6934999823570251,0.6934999823570251
93,21,0.0,-1.0,-0.4,-0.0,0.4788999855518341,0.23659999668598175,0.24229998886585236,0.5911999940872192,0.6481000185012817,0.6481000185012817
93,22,0.0,-1.0,-0.4,-0.0,0.42829999327659607,0.21400000154972076,0.2142999917268753,0.5590999722480774,0.6055999994277954,0.6055999994277954
93,23,0.0,-1.0,-0.4,-0.0,0.44999998807907104,0.22370000183582306,0.22629998624324799,0.5370000004768372,0.5615000128746033,0.5615000128746033
94,0,0.0,-1.0,-0.4,-0.0,0.4293999969959259,0.21459999680519104,0.21480000019073486,0.508899986743927,0.5503000020980835,0.5503000020980835
94,1,0.0,-1.0,-0.4,-0.0,0.5099999904632568,0.25060001015663147,0.25939998030662537,0.4088999927043915,0.5291000008583069,0.5291000008583069
94,2,0.0,-1.0,-0.4,-0.0,0.4560000002384186,0.22630000114440918,0.2296999990940094,0.3725000023841858,0.5030999779701233,0.5030999779701233
94,3,0.0,-1.0,-0.4,-0.0,0.44510000944137573,0.22139999270439148,0.22370001673698425,0.37959998846054077,0.47620001435279846,0.47620001435279846
94,4,0.0,-1.0,-0.4,-0.0,0.4293999969959259,0.21459999680519104,0.21480000019073486,0.38089999556541443,0.4657000005245209,0.4657000005245209
94,5,0.0,-1.0,-0.4,-0.0,0.4174000024795532,0.20909999310970306,0.20830000936985016,0.36010000109672546,0.46560001373291016,0.46560001373291016
94,6,0.0,-1.0,-0.4,-0.0,0.4293999969959259,0.21459999680519104,0.21480000019073486,0.37130001187324524,0.49070000648498535,0.49070000648498535
94,7,0.0,-1.0,-0.4,-0.0,0.4293999969959259,0.21459999680519104,0.21480000019073486,0.3849000036716461,0.5157999992370605,0.5157999992370605
94,8,0.0,-1.0,-0.4,-0.0,0.41999998688697815,0.2102999985218048,0.20969998836517334,0.4180999994277954,0.4471000134944916,0.4471000134944916
94,9,0.0,-1.0,-0.4,-0.0,0.44339999556541443,0.22059999406337738,0.22280000150203705,0.4004000127315521,0.34040001034736633,0.34040001034736633
94,10,0.0,-0.554149866104126,-0.2216599464416504,-0.0,0.44909998774528503,0.22339999675750732,0.2256999909877777,0.43130001425743103,0.29899999499320984,0.29899999499320984
94,11,0.38,1.0,0.4,0.4,0.4293999969959259,0.21459999680519104,0.21480000019073486,0.448199987411499,0.3472000062465668,0.7472000122070312
94,12,0.76,1.0,0.4,0.4,0.41029998660087585,0.20600000023841858,0.20429998636245728,0.47839999198913574,0.44179999828338623,0.8417999744415283
94,13,1.0,1.0,0.4,0.25263157894736843,0.49799999594688416,0.2451000064611435,0.25290000438690186,0.5494999885559082,0.5327000021934509,0.7853315811408194
94,14,1.0,1.0,0.4,0.0,0.4620000123977661,0.22910000383853912,0.232900008559227,0.5564000010490417,0.6320000290870667,0.6320000290870667
